trade_date,ts_code,lead_strength,follow_strength,ret_5d,ret_10d,ret_20d,vol_ratio,slope_target
20260623,000725.SZ,0.38822747938702235,0.43853587049636894,0.15029399999999998,0.09678,0.29096399999999994,1.4585837941072672,0.04351953290419741
20260623,601288.SH,0.38936722018667064,0.4108967920532595,-0.015811000000000002,0.0012680000000000087,0.022785,1.179234755475819,-0.008218345580889474
20260623,000338.SZ,0.40845484576428454,0.38498910124248814,0.026629,0.010690000000000033,-0.13965100000000003,1.0936225343149204,0.044531520782966225
20260623,601328.SH,0.40672340070554536,0.34893690820394985,-0.02521300000000001,-0.003071000000000001,0.03471200000000001,1.3651227410393698,-0.011642413296464094
20260623,601211.SH,0.39331977107272154,0.3365738753827254,0.028333000000000004,0.090624,0.174349,1.1540800239382554,0.004778872312056226
20260623,688012.SH,0.42162761795187675,0.4449988150891996,0.15554400000000002,0.347482,0.15145400000000003,1.1092741350871864,0.20946234709151668
20260623,000651.SZ,0.375393052170317,0.4737489170279031,-0.015191000000000003,-0.021535000000000006,-0.034005,1.0666523097463194,-0.00040444505497304605
20260623,601088.SH,0.4073866459311003,0.4236937560232295,-0.06432399999999999,-0.21795299999999998,-0.089805,1.3769069940275336,-0.035166312244592615
20260623,600887.SH,0.36739697078084926,0.4155852821066855,-0.037517999999999996,-0.035650999999999995,-0.034961000000000006,1.1547948171379963,-0.0029938837400816263
20260623,300408.SZ,0.3907675825548951,0.4320427527595585,-0.028926,0.20033199999999995,0.27597499999999997,1.3823212952574437,-0.03984953710295791
20260623,600919.SH,0.3762087309080757,0.38963259204932504,-0.03813,-0.006023000000000001,0.020138000000000017,1.2843404030604197,-0.014821414241589226
20260623,600150.SH,0.429662225846406,0.41348467328113914,-0.0005179999999999976,0.030754999999999998,-0.051989999999999995,0.8801005903608153,-0.0008196143251946841
20260623,002463.SZ,0.3609617822841514,0.4755061738938096,0.03828200000000001,0.020429000000000003,0.147494,1.2047949338659818,-0.030636701500877182
20260623,600183.SH,0.37601392919622284,0.3874733972429917,0.01618,0.241975,0.39669899999999997,1.171160679049155,-0.1009683431368222
20260623,000858.SZ,0.43716781661078596,0.38649134234349075,-0.06236800000000001,-0.06640599999999999,-0.115623,1.184855682191017,-0.007261815626515211
20260623,603993.SH,0.3967305095293389,0.36040847956366684,-0.06142800000000002,0.16222800000000004,0.051136,1.3836613330477099,0.009858350981508312
20260623,601816.SH,0.36669046362472,0.41428030232389534,-0.047557,-0.059329999999999994,-0.040247,1.2538058102675251,-0.006814760525592845
20260623,600309.SH,0.421802716453724,0.3709131501835316,-0.005127999999999997,0.05000900000000001,-0.028606999999999983,1.3139374039457135,0.01810955158562568
20260623,300124.SZ,0.3843656896505346,0.4067030426591146,-0.035130999999999996,-0.104831,-0.15198499999999998,0.892319080591305,-0.039603540520230004
20260623,002028.SZ,0.36295198130140255,0.4073866459311003,0.08615199999999999,0.09056000000000002,-0.03452599999999999,1.2194586174521143,0.3781764974093976
20260623,600089.SH,0.36134012564193035,0.38855012164490366,0.002133999999999997,-0.0018340000000000023,-0.10147500000000001,1.21991912619866,0.021119585642097503
20260623,603019.SH,0.422734645646444,0.41886653289989045,0.019581999999999992,0.10593600000000002,-0.09198699999999997,0.9196111840128306,0.03290149877327324
20260623,600000.SH,0.42477218311286724,0.42086142931650933,-0.026034,-0.008639,0.023782000000000008,1.3045716565894516,-0.004647118740066325
20260623,601857.SH,0.33999732684462547,0.4084540183709962,-0.072761,-0.14856599999999998,-0.12695599999999999,1.0375544480360381,-0.02666069578255139
20260623,600111.SH,0.33974965962513093,0.3610309907686547,-0.004612999999999992,0.07186100000000001,-0.006964000000000012,1.0800181532638062,-0.0020543078873857647
20260623,002230.SZ,0.3922734071577553,0.3600267445954359,0.019871,-0.039453,-0.13482600000000006,1.2123156445258199,0.012438669180622686
20260623,000063.SZ,0.36260690128775186,0.4168886789080146,0.022754999999999997,0.037099999999999994,0.06254699999999998,1.334376002790494,0.0055296613679399085
20260623,002415.SZ,0.4143221481001083,0.4631237483607303,0.024788999999999985,0.03849900000000001,-0.022843999999999996,1.1398836798640462,-0.004042157928626366
20260623,601601.SH,0.494606734078701,0.4660820286462967,-0.078647,-0.014020999999999999,-0.078315,1.1501768146981635,-0.014993207570067169
20260623,601688.SH,0.4164553523119309,0.3901130635512189,0.046962000000000004,0.131162,0.14900200000000002,1.23915920338403,0.01448479452993936
20260623,600584.SH,0.4449988150891996,0.5320184604168894,0.157058,0.21945,0.10305,1.262451888818644,0.13232408008203628
20260623,600522.SH,0.40634137726828506,0.3703735284320945,0.188112,0.233949,0.39184,1.0758479828645429,0.24163802420057773
20260623,600031.SH,0.47439504305104296,0.4228680713794257,-0.058675,-0.07211999999999999,-0.03435999999999999,1.1063259368902654,-0.0075971335272953635
20260623,000001.SZ,0.3812987219740749,0.43123445621377343,-0.031603,0.004174999999999998,0.037155999999999995,1.2965099671413642,-0.004567062973800817
20260623,601225.SH,0.30991530638341364,0.38929529420011305,-0.11005599999999999,-0.20311700000000002,-0.04848800000000001,1.2425800056867213,-0.0645144864137908
20260623,002142.SZ,0.44760449686677395,0.38243198096661574,-0.027990999999999995,0.007655000000000004,0.011329000000000004,1.1279114006855535,-0.006044934519192702
20260623,002714.SZ,0.3078509987366231,0.45532904814398556,-0.065241,-0.032357,-0.137783,0.8614905367043443,-0.014401202937070656
20260623,002916.SZ,0.4169926368507229,0.4686813483155777,0.07093500000000001,0.15391700000000003,0.091604,1.155714218172259,0.0801635080333197
