DATE,PCREDIT8
2016-01-29,3.2650
2016-02-01,3.2650
2016-02-02,3.2650
2016-02-03,3.2620
2016-02-04,3.2530
2016-02-05,3.2500
2016-02-06,3.2510
2016-02-14,3.2510
2016-02-15,3.2500
2016-02-16,3.2500
2016-02-17,3.2500
2016-02-18,3.2500
2016-02-19,3.2340
2016-02-22,3.2190
2016-02-23,3.2100
2016-02-24,3.2040
2016-02-25,3.1970
2016-02-26,3.1920
2016-02-29,3.1860
2016-03-01,3.1735
2016-03-02,3.1450
2016-03-03,3.1340
2016-03-04,3.1250
2016-03-07,3.1210
2016-03-08,3.1120
2016-03-09,3.1060
2016-03-10,3.1010
2016-03-11,3.0955
2016-03-14,3.0930
2016-03-15,3.0910
2016-03-16,3.0900
2016-03-17,3.0780
2016-03-18,3.0685
2016-03-21,3.0635
2016-03-22,3.0580
2016-03-23,3.0555
2016-03-24,3.0550
2016-03-25,3.0550
2016-03-28,3.0550
2016-03-29,3.0540
2016-03-30,3.0520
2016-03-31,3.0510
2016-04-01,3.0510
2016-04-05,3.0500
2016-04-06,3.0490
2016-04-07,3.0480
2016-04-08,3.0470
2016-04-11,3.0420
2016-04-12,3.0430
2016-04-13,3.0420
2016-04-14,3.0420
2016-04-15,3.0440
2016-04-18,3.0420
2016-04-19,3.0430
2016-04-20,3.0420
2016-04-21,3.0420
2016-04-22,3.0420
2016-04-25,3.0420
2016-04-26,3.0420
2016-04-27,3.0420
2016-04-28,3.0420
2016-04-29,3.0420
2016-05-03,3.0422
2016-05-04,3.0420
2016-05-05,3.0420
2016-05-06,3.0420
2016-05-09,3.0420
2016-05-10,3.0420
2016-05-11,3.0430
2016-05-12,3.0440
2016-05-13,3.0450
2016-05-16,3.0470
2016-05-17,3.0490
2016-05-18,3.0500
2016-05-19,3.0500
2016-05-20,3.0500
2016-05-23,3.0500
2016-05-24,3.0500
2016-05-25,3.0500
2016-05-26,3.0500
2016-05-27,3.0500
2016-05-30,3.0500
2016-05-31,3.0500
2016-06-01,3.0500
2016-06-02,3.0500
2016-06-03,3.0500
2016-06-06,3.0500
2016-06-07,3.0500
2016-06-08,3.0500
2016-06-12,3.0500
2016-06-13,3.0500
2016-06-14,3.0500
2016-06-15,3.0500
2016-06-16,3.0500
2016-06-17,3.0500
2016-06-20,3.0510
2016-06-21,3.0510
2016-06-22,3.0510
2016-06-23,3.0510
2016-06-24,3.0510
2016-06-27,3.0510
2016-06-28,3.0510
2016-06-29,3.0510
2016-06-30,3.0500
2016-07-01,3.0500
2016-07-04,3.0500
2016-07-05,3.0500
2016-07-06,3.0500
2016-07-07,3.0500
2016-07-08,3.0500
2016-07-11,3.0500
2016-07-12,3.0500
2016-07-13,3.0490
2016-07-14,3.0470
2016-07-15,3.0470
2016-07-18,3.0480
2016-07-19,3.0480
2016-07-20,3.0450
2016-07-21,3.0460
2016-07-22,3.0440
2016-07-25,3.0410
2016-07-26,3.0410
2016-07-27,3.0410
2016-07-28,3.0390
2016-07-29,3.0380
2016-08-01,3.0378
2016-08-02,3.0358
2016-08-03,3.0335
2016-08-04,3.0300
2016-08-05,3.0280
2016-08-08,3.0260
2016-08-09,3.0250
2016-08-10,3.0260
2016-08-11,3.0270
2016-08-12,3.0260
2016-08-15,3.0278
2016-08-16,3.0260
2016-08-17,3.0260
2016-08-18,3.0260
2016-08-19,3.0270
2016-08-22,3.0267
2016-08-23,3.0260
2016-08-24,3.0270
2016-08-25,3.0270
2016-08-26,3.0270
2016-08-29,3.0270
2016-08-30,3.0250
2016-08-31,3.0270
2016-09-01,3.0260
2016-09-02,3.0265
2016-09-05,3.0255
2016-09-06,3.0265
2016-09-07,3.0265
2016-09-08,3.0255
2016-09-09,3.0255
2016-09-12,3.0265
2016-09-13,3.0265
2016-09-14,3.0265
2016-09-18,3.0275
2016-09-19,3.0275
2016-09-20,3.0275
2016-09-21,3.0275
2016-09-22,3.0275
2016-09-23,3.0275
2016-09-26,3.0265
2016-09-27,3.0265
2016-09-28,3.0265
2016-09-29,3.0265
2016-09-30,3.0265
2016-10-08,3.0275
2016-10-09,3.0275
2016-10-10,3.0275
2016-10-11,3.0275
2016-10-12,3.0275
2016-10-13,3.0275
2016-10-14,3.0275
2016-10-17,3.0275
2016-10-18,3.0275
2016-10-19,3.0280
2016-10-20,3.0280
2016-10-21,3.0280
2016-10-24,3.0290
2016-10-25,3.0300
2016-10-26,3.0300
2016-10-27,3.0310
2016-10-28,3.0320
2016-10-31,3.0320
2016-11-01,3.0320
2016-11-02,3.0350
2016-11-03,3.0380
2016-11-04,3.0408
2016-11-07,3.0410
2016-11-08,3.0410
2016-11-09,3.0415
2016-11-10,3.0440
2016-11-11,3.0450
2016-11-14,3.0480
2016-11-15,3.0490
2016-11-16,3.0540
2016-11-17,3.0605
2016-11-18,3.0712
2016-11-21,3.0782
2016-11-22,3.0825
2016-11-23,3.0853
2016-11-24,3.0976
2016-11-25,3.1088
2016-11-28,3.1199
2016-11-29,3.1310
2016-11-30,3.1491
2016-12-01,3.1600
2016-12-02,3.1730
2016-12-05,3.1853
2016-12-06,3.2066
2016-12-07,3.2197
2016-12-08,3.2310
2016-12-09,3.2391
2016-12-12,3.2460
2016-12-13,3.2606
2016-12-14,3.2741
2016-12-15,3.2855
2016-12-16,3.2986
2016-12-19,3.3059
2016-12-20,3.3186
2016-12-21,3.3349
2016-12-22,3.3455
2016-12-23,3.3546
2016-12-26,3.3575
2016-12-27,3.3598
2016-12-28,3.3610
2016-12-29,3.3675
2016-12-30,3.3728
2017-01-03,3.3833
2017-01-04,3.3904
2017-01-05,3.4311
2017-01-06,3.4882
2017-01-09,3.5329
2017-01-10,3.5533
2017-01-11,3.5674
2017-01-12,3.5838
2017-01-13,3.6014
2017-01-16,3.6102
2017-01-17,3.6321
2017-01-18,3.6513
2017-01-19,3.6602
2017-01-20,3.6691
2017-01-22,3.6770
2017-01-23,3.6847
2017-01-24,3.6905
2017-01-25,3.7136
2017-01-26,3.7396
2017-02-03,3.7860
2017-02-04,3.8214
2017-02-06,3.8542
2017-02-07,3.8820
2017-02-08,3.9019
2017-02-09,3.9168
2017-02-10,3.9352
2017-02-13,3.9530
2017-02-14,3.9680
2017-02-15,3.9846
2017-02-16,3.9906
2017-02-17,4.0005
2017-02-20,4.0064
2017-02-21,4.0102
2017-02-22,4.0225
2017-02-23,4.0305
2017-02-24,4.0362
2017-02-27,4.0407
2017-02-28,4.0467
2017-03-01,4.0497
2017-03-02,4.0492
2017-03-03,4.0510
2017-03-06,4.0511
2017-03-07,4.0527
2017-03-08,4.0536
2017-03-09,4.0539
2017-03-10,4.0551
2017-03-13,4.0614
2017-03-14,4.0678
2017-03-15,4.0818
2017-03-16,4.1052
2017-03-17,4.1246
2017-03-20,4.1435
2017-03-21,4.1559
2017-03-22,4.1649
2017-03-23,4.1717
2017-03-24,4.1835
2017-03-27,4.1874
2017-03-28,4.1918
2017-03-29,4.1952
2017-03-30,4.2006
2017-03-31,4.2000
2017-04-01,4.2000
2017-04-05,4.2000
2017-04-06,4.2000
2017-04-07,4.2000
2017-04-10,4.2010
2017-04-11,4.2010
2017-04-12,4.2011
2017-04-13,4.2022
2017-04-14,4.2013
2017-04-17,4.2022
2017-04-18,4.2023
2017-04-19,4.2113
2017-04-20,4.2121
2017-04-21,4.2145
2017-04-24,4.2175
2017-04-25,4.2228
2017-04-26,4.2243
2017-04-27,4.2255
2017-04-28,4.2296
2017-05-02,4.2330
2017-05-03,4.2453
2017-05-04,4.2503
2017-05-05,4.2512
2017-05-08,4.2555
2017-05-09,4.2612
2017-05-10,4.2674
2017-05-11,4.2715
2017-05-12,4.2724
2017-05-15,4.2739
2017-05-16,4.2784
2017-05-17,4.2831
2017-05-18,4.2864
2017-05-19,4.2925
2017-05-22,4.3024
2017-05-23,4.3137
2017-05-24,4.3220
2017-05-25,4.3342
2017-05-26,4.3435
2017-05-27,4.3544
2017-05-31,4.3579
2017-06-01,4.3700
2017-06-02,4.3773
2017-06-05,4.3862
2017-06-06,4.3922
2017-06-07,4.3991
2017-06-08,4.4060
2017-06-09,4.4116
2017-06-12,4.4172
2017-06-13,4.4208
2017-06-14,4.4231
2017-06-15,4.4264
2017-06-16,4.4297
2017-06-19,4.4310
2017-06-20,4.4368
2017-06-21,4.4359
2017-06-22,4.4342
2017-06-23,4.4345
2017-06-26,4.4369
2017-06-27,4.4330
2017-06-28,4.4299
2017-06-29,4.4193
2017-06-30,4.4203
2017-07-03,4.4193
2017-07-04,4.4162
2017-07-05,4.4130
2017-07-06,4.4108
2017-07-07,4.4091
2017-07-10,4.4073
2017-07-11,4.4075
2017-07-12,4.4066
2017-07-13,4.4074
2017-07-14,4.4051
2017-07-17,4.4050
2017-07-18,4.4034
2017-07-19,4.4008
2017-07-20,4.3976
2017-07-21,4.3977
2017-07-24,4.3960
2017-07-25,4.3935
2017-07-26,4.3904
2017-07-27,4.3908
2017-07-28,4.3892
2017-07-31,4.3881
2017-08-01,4.3931
2017-08-02,4.3961
2017-08-03,4.3982
2017-08-04,4.3979
2017-08-07,4.3980
2017-08-08,4.3970
2017-08-09,4.3980
2017-08-10,4.3985
2017-08-11,4.3985
2017-08-14,4.3981
2017-08-15,4.3999
2017-08-16,4.4000
2017-08-17,4.4000
2017-08-18,4.4010
2017-08-21,4.4020
2017-08-22,4.4032
2017-08-23,4.4041
2017-08-24,4.4051
2017-08-25,4.4068
2017-08-28,4.4078
2017-08-29,4.4107
2017-08-30,4.4133
2017-08-31,4.4038
2017-09-01,4.4023
2017-09-04,4.4017
2017-09-05,4.4032
2017-09-06,4.4034
2017-09-07,4.4055
2017-09-08,4.4059
2017-09-11,4.4033
2017-09-12,4.4009
2017-09-13,4.4010
2017-09-14,4.3990
2017-09-15,4.4015
2017-09-18,4.4012
2017-09-19,4.4032
2017-09-20,4.4040
2017-09-21,4.4031
2017-09-22,4.4028
2017-09-25,4.4033
2017-09-26,4.4040
2017-09-27,4.4048
2017-09-28,4.4049
2017-09-29,4.4043
2017-09-30,4.4040
2017-10-09,4.4030
2017-10-10,4.4030
2017-10-11,4.4025
2017-10-12,4.4010
2017-10-13,4.4017
2017-10-16,4.4012
2017-10-17,4.4015
2017-10-18,4.4018
2017-10-19,4.4016
2017-10-20,4.4032
2017-10-23,4.4032
2017-10-24,4.4017
2017-10-25,4.4029
2017-10-26,4.4049
2017-10-27,4.4045
2017-10-30,4.4107
2017-10-31,4.4176
2017-11-01,4.4223
2017-11-02,4.4287
2017-11-03,4.4338
2017-11-06,4.4364
2017-11-07,4.4402
2017-11-08,4.4422
2017-11-09,4.4497
2017-11-10,4.4573
2017-11-13,4.4661
2017-11-14,4.4778
2017-11-15,4.5018
2017-11-16,4.5432
2017-11-17,4.5704
2017-11-20,4.5750
2017-11-21,4.5835
2017-11-22,4.5904
2017-11-23,4.5971
2017-11-24,4.6018
2017-11-27,4.6072
2017-11-28,4.6138
2017-11-29,4.6194
2017-11-30,4.6290
2017-12-01,4.6329
2017-12-04,4.6383
2017-12-05,4.6459
2017-12-06,4.6486
2017-12-07,4.6519
2017-12-08,4.6562
2017-12-11,4.6607
2017-12-12,4.6651
2017-12-13,4.6716
2017-12-14,4.6862
2017-12-15,4.6997
2017-12-18,4.6970
2017-12-19,4.6987
2017-12-20,4.7219
2017-12-21,4.7382
2017-12-22,4.7489
2017-12-25,4.7605
2017-12-26,4.7631
2017-12-27,4.7594
2017-12-28,4.7610
2017-12-29,4.7581
2018-01-02,4.7470
2018-01-03,4.7360
2018-01-04,4.7286
2018-01-05,4.7249
2018-01-08,4.7200
2018-01-09,4.7200
2018-01-10,4.7200
2018-01-11,4.7230
2018-01-12,4.7233
2018-01-15,4.7253
2018-01-16,4.7296
2018-01-17,4.7320
2018-01-18,4.7332
2018-01-19,4.7384
2018-01-22,4.7429
2018-01-23,4.7423
2018-01-24,4.7423
2018-01-25,4.7423
2018-01-26,4.7423
2018-01-29,4.7423
2018-01-30,4.7423
2018-01-31,4.7423
2018-02-01,4.7463
2018-02-02,4.7457
2018-02-05,4.7446
2018-02-06,4.7465
2018-02-07,4.7450
2018-02-08,4.7455
2018-02-09,4.7456
2018-02-11,4.7456
2018-02-12,4.7456
2018-02-13,4.7456
2018-02-14,4.7440
2018-02-22,4.7434
2018-02-23,4.7420
2018-02-24,4.7420
2018-02-26,4.7420
2018-02-27,4.7422
2018-02-28,4.7420
2018-03-01,4.7420
2018-03-02,4.7420
2018-03-05,4.7420
2018-03-06,4.7420
2018-03-07,4.7420
2018-03-08,4.7418
2018-03-09,4.7418
2018-03-12,4.7418
2018-03-13,4.7418
2018-03-14,4.7418
2018-03-15,4.7418
2018-03-16,4.7418
2018-03-19,4.7418
2018-03-20,4.7418
2018-03-21,4.7418
2018-03-22,4.7370
2018-03-23,4.7248
2018-03-26,4.7233
2018-03-27,4.7188
2018-03-28,4.7148
2018-03-29,4.6780
2018-03-30,4.6508
2018-04-02,4.6250
2018-04-03,4.6033
2018-04-04,4.5800
2018-04-08,4.5590
2018-04-09,4.5489
2018-04-10,4.5420
2018-04-11,4.5380
2018-04-12,4.5360
2018-04-13,4.5350
2018-04-16,4.5340
2018-04-17,4.5370
2018-04-18,4.5000
2018-04-19,4.4480
2018-04-20,4.4190
2018-04-23,4.4090
2018-04-24,4.3940
2018-04-25,4.3800
2018-04-26,4.3830
2018-04-27,4.3850
2018-04-28,4.3820
2018-05-02,4.3760
2018-05-03,4.3640
2018-05-04,4.3570
2018-05-07,4.3490
2018-05-08,4.3480
2018-05-09,4.3460
2018-05-10,4.3460
2018-05-11,4.3480
2018-05-14,4.3530
2018-05-15,4.3550
2018-05-16,4.3630
2018-05-17,4.3660
2018-05-18,4.3700
2018-05-21,4.3710
2018-05-22,4.3710
2018-05-23,4.3730
2018-05-24,4.3710
2018-05-25,4.3730
2018-05-28,4.3760
2018-05-29,4.3810
2018-05-30,4.3850
2018-05-31,4.3880
2018-06-01,4.3910
2018-06-04,4.3930
2018-06-05,4.3940
2018-06-06,4.3940
2018-06-07,4.3950
2018-06-08,4.3970
2018-06-11,4.3980
2018-06-12,4.3990
2018-06-13,4.4000
2018-06-14,4.4000
2018-06-15,4.3990
2018-06-19,4.4000
2018-06-20,4.4000
2018-06-21,4.4000
2018-06-22,4.3980
2018-06-25,4.3850
2018-06-26,4.3810
2018-06-27,4.3700
2018-06-28,4.3520
2018-06-29,4.3310
2018-07-02,4.2980
2018-07-03,4.2238
2018-07-04,4.1490
2018-07-05,4.0820
2018-07-06,4.0390
2018-07-09,4.0090
2018-07-10,3.9940
2018-07-11,3.9760
2018-07-12,3.9690
2018-07-13,3.9610
2018-07-16,3.9620
2018-07-17,3.9690
2018-07-18,3.9690
2018-07-19,3.9620
2018-07-20,3.9530
2018-07-23,3.9230
2018-07-24,3.8970
2018-07-25,3.8510
2018-07-26,3.8120
2018-07-27,3.7810
2018-07-30,3.7370
2018-07-31,3.7120
2018-08-01,3.6820
2018-08-02,3.6260
2018-08-03,3.5510
2018-08-06,3.4750
2018-08-07,3.3950
2018-08-08,3.3140
2018-08-09,3.2560
2018-08-10,3.2440
2018-08-13,3.2350
2018-08-14,3.2650
2018-08-15,3.2850
2018-08-16,3.3290
2018-08-17,3.3640
2018-08-20,3.4060
2018-08-21,3.4460
2018-08-22,3.4910
2018-08-23,3.5120
2018-08-24,3.5110
2018-08-27,3.5120
2018-08-28,3.5140
2018-08-29,3.5090
2018-08-30,3.5060
2018-08-31,3.5030
2018-09-03,3.5020
2018-09-04,3.5000
2018-09-05,3.5000
2018-09-06,3.5000
2018-09-07,3.5000
2018-09-10,3.5000
2018-09-11,3.5010
2018-09-12,3.5130
2018-09-13,3.5210
2018-09-14,3.5225
2018-09-17,3.5160
2018-09-18,3.5140
2018-09-19,3.5130
2018-09-20,3.5120
2018-09-21,3.5160
2018-09-25,3.5200
2018-09-26,3.5230
2018-09-27,3.5260
2018-09-28,3.5270
2018-09-29,3.5210
2018-09-30,3.5210
2018-10-08,3.5120
2018-10-09,3.5040
2018-10-10,3.5020
2018-10-11,3.5060
2018-10-12,3.5050
2018-10-15,3.5050
2018-10-16,3.5050
2018-10-17,3.5050
2018-10-18,3.5040
2018-10-19,3.5070
2018-10-22,3.5160
2018-10-23,3.5320
2018-10-24,3.5440
2018-10-25,3.5520
2018-10-26,3.5500
2018-10-29,3.5500
2018-10-30,3.5500
2018-10-31,3.5500
2018-11-01,3.5500
2018-11-02,3.5500
2018-11-05,3.5500
2018-11-06,3.5500
2018-11-07,3.5510
2018-11-08,3.5500
2018-11-09,3.5520
2018-11-12,3.5530
2018-11-13,3.5580
2018-11-14,3.5540
2018-11-15,3.5500
2018-11-16,3.5530
2018-11-19,3.5510
2018-11-20,3.5430
2018-11-21,3.5440
2018-11-22,3.5350
2018-11-23,3.5290
2018-11-26,3.5250
2018-11-27,3.5270
2018-11-28,3.5280
2018-11-29,3.5278
2018-11-30,3.5270
2018-12-03,3.5270
2018-12-04,3.5270
2018-12-05,3.5260
2018-12-06,3.5250
2018-12-07,3.5250
2018-12-10,3.5260
2018-12-11,3.5210
2018-12-12,3.5220
2018-12-13,3.5200
2018-12-14,3.5200
2018-12-17,3.5200
2018-12-18,3.5220
2018-12-19,3.5240
2018-12-20,3.5240
2018-12-21,3.5170
2018-12-24,3.5170
2018-12-25,3.5180
2018-12-26,3.5200
2018-12-27,3.5200
2018-12-28,3.5210
2019-01-02,3.5110
2019-01-03,3.5070
2019-01-04,3.4970
2019-01-07,3.4660
2019-01-08,3.4310
2019-01-09,3.4010
2019-01-10,3.3770
2019-01-11,3.3500
2019-01-14,3.3370
2019-01-15,3.3240
2019-01-16,3.3140
2019-01-17,3.3040
2019-01-18,3.3020
2019-01-21,3.3000
2019-01-22,3.3000
2019-01-23,3.3000
2019-01-24,3.3000
2019-01-25,3.2940
2019-01-28,3.2910
2019-01-29,3.2820
2019-01-30,3.2710
2019-01-31,3.2520
2019-02-01,3.2410
2019-02-11,3.1980
2019-02-12,3.1720
2019-02-13,3.1460
2019-02-14,3.1190
2019-02-15,3.0950
2019-02-18,3.0810
2019-02-19,3.0730
2019-02-20,3.0690
2019-02-21,3.0630
2019-02-22,3.0630
2019-02-25,3.0590
2019-02-26,3.0590
2019-02-27,3.0610
2019-02-28,3.0600
2019-03-01,3.0590
2019-03-04,3.0580
2019-03-05,3.0550
2019-03-06,3.0530
2019-03-07,3.0540
2019-03-08,3.0570
2019-03-11,3.0600
2019-03-12,3.0660
2019-03-13,3.0660
2019-03-14,3.0720
2019-03-15,3.0770
2019-03-18,3.0820
2019-03-19,3.0860
2019-03-20,3.0880
2019-03-21,3.0910
2019-03-22,3.0920
2019-03-25,3.0860
2019-03-26,3.0800
2019-03-27,3.0740
2019-03-28,3.0620
2019-03-29,3.0510
2019-04-01,3.0470
2019-04-02,3.0420
2019-04-03,3.0440
2019-04-04,3.0470
2019-04-08,3.0470
2019-04-09,3.0470
2019-04-10,3.0530
2019-04-11,3.0600
2019-04-12,3.0670
2019-04-15,3.0720
2019-04-16,3.0770
2019-04-17,3.0910
2019-04-18,3.0960
2019-04-19,3.0950
2019-04-22,3.1010
2019-04-23,3.1060
2019-04-24,3.1080
2019-04-25,3.1190
2019-04-26,3.1290
2019-04-29,3.1470
2019-04-30,3.1590
2019-05-06,3.1560
2019-05-07,3.1540
2019-05-08,3.1510
2019-05-09,3.1510
2019-05-10,3.1510
2019-05-13,3.1520
2019-05-14,3.1530
2019-05-15,3.1530
2019-05-16,3.1570
2019-05-17,3.1620
2019-05-20,3.1670
2019-05-21,3.1770
2019-05-22,3.1850
2019-05-23,3.1900
2019-05-24,3.1980
2019-05-27,3.2020
2019-05-28,3.2050
2019-05-29,3.2060
2019-05-30,3.2050
2019-05-31,3.2060
2019-06-03,3.2080
2019-06-04,3.2080
2019-06-05,3.2090
2019-06-06,3.2120
2019-06-10,3.2150
2019-06-11,3.2130
2019-06-12,3.2170
2019-06-13,3.2200
2019-06-14,3.2250
2019-06-17,3.2280
2019-06-18,3.2310
2019-06-19,3.2180
2019-06-20,3.2070
2019-06-21,3.1900
2019-06-24,3.1700
2019-06-25,3.1380
2019-06-26,3.1120
2019-06-27,3.1050
2019-06-28,3.1030
2019-07-01,3.0990
2019-07-02,3.0960
2019-07-03,3.0960
2019-07-04,3.0940
2019-07-05,3.0840
2019-07-08,3.0860
2019-07-09,3.0870
2019-07-10,3.0890
2019-07-11,3.0880
2019-07-12,3.0910
2019-07-15,3.0930
2019-07-16,3.0960
2019-07-17,3.0990
2019-07-18,3.1010
2019-07-19,3.1010
2019-07-22,3.1000
2019-07-23,3.0970
2019-07-24,3.0960
2019-07-25,3.0960
2019-07-26,3.0960
2019-07-29,3.0980
2019-07-30,3.0980
2019-07-31,3.0980
2019-08-01,3.0960
2019-08-02,3.0960
2019-08-05,3.0940
2019-08-06,3.0870
2019-08-07,3.0830
2019-08-08,3.0805
2019-08-09,3.0785
2019-08-12,3.0755
2019-08-13,3.0785
2019-08-14,3.0830
2019-08-15,3.0825
2019-08-16,3.0775
2019-08-19,3.0740
2019-08-20,3.0680
2019-08-21,3.0640
2019-08-22,3.0590
2019-08-23,3.0560
2019-08-26,3.0550
2019-08-27,3.0550
2019-08-28,3.0550
2019-08-29,3.0545
2019-08-30,3.0510
2019-09-02,3.0500
2019-09-03,3.0520
2019-09-04,3.0510
2019-09-05,3.0520
2019-09-06,3.0520
2019-09-09,3.0510
2019-09-10,3.0460
2019-09-11,3.0430
2019-09-12,3.0420
2019-09-16,3.0430
2019-09-17,3.0430
2019-09-18,3.0440
2019-09-19,3.0450
2019-09-20,3.0460
2019-09-23,3.0480
2019-09-24,3.0480
2019-09-25,3.0470
2019-09-26,3.0480
2019-09-27,3.0480
2019-09-30,3.0480
2019-10-08,3.0480
2019-10-09,3.0470
2019-10-10,3.0490
2019-10-11,3.0500
2019-10-14,3.0490
2019-10-15,3.0490
2019-10-16,3.0480
2019-10-17,3.0500
2019-10-18,3.0510
2019-10-21,3.0540
2019-10-22,3.0570
2019-10-23,3.0610
2019-10-24,3.0610
2019-10-25,3.0630
2019-10-28,3.0630
2019-10-29,3.0670
2019-10-30,3.0740
2019-10-31,3.0760
2019-11-01,3.0790
2019-11-04,3.0840
2019-11-05,3.0860
2019-11-06,3.0880
2019-11-07,3.0900
2019-11-08,3.0930
2019-11-11,3.0940
2019-11-12,3.0990
2019-11-13,3.1010
2019-11-14,3.1080
2019-11-15,3.1160
2019-11-18,3.1190
2019-11-19,3.1190
2019-11-20,3.1250
2019-11-21,3.1270
2019-11-22,3.1210
2019-11-25,3.1190
2019-11-26,3.1180
2019-11-27,3.1190
2019-11-28,3.1190
2019-11-29,3.1220
2019-12-02,3.1220
2019-12-03,3.1220
2019-12-04,3.1210
2019-12-05,3.1210
2019-12-06,3.1210
2019-12-09,3.1230
2019-12-10,3.1220
2019-12-11,3.1230
2019-12-12,3.1220
2019-12-13,3.1220
2019-12-16,3.1220
2019-12-17,3.1230
2019-12-18,3.1240
2019-12-19,3.1240
2019-12-20,3.1220
2019-12-23,3.1200
2019-12-24,3.1145
2019-12-25,3.1140
2019-12-26,3.1110
2019-12-27,3.1050
2019-12-30,3.1015
2019-12-31,3.1005
2020-01-02,3.0860
2020-01-03,3.0710
2020-01-06,3.0500
2020-01-07,3.0400
2020-01-08,3.0320
2020-01-09,3.0210
2020-01-10,3.0150
2020-01-13,3.0140
2020-01-14,3.0130
2020-01-15,3.0120
2020-01-16,3.0070
2020-01-17,3.0050
2020-01-19,2.9970
2020-01-20,2.9970
2020-01-21,2.9950
2020-01-22,2.9950
2020-01-23,2.9950
2020-02-03,2.9800
2020-02-04,2.9590
2020-02-05,2.9360
2020-02-06,2.9130
2020-02-07,2.8970
2020-02-10,2.8770
2020-02-11,2.8560
2020-02-12,2.8450
2020-02-13,2.8340
2020-02-14,2.8170
2020-02-17,2.8070
2020-02-18,2.7860
2020-02-19,2.7730
2020-02-20,2.7670
2020-02-21,2.7600
2020-02-24,2.7550
2020-02-25,2.7520
2020-02-26,2.7440
2020-02-27,2.7400
2020-02-28,2.7350
2020-03-02,2.7220
2020-03-03,2.7060
2020-03-04,2.6790
2020-03-05,2.6510
2020-03-06,2.6160
2020-03-09,2.5910
2020-03-10,2.5860
2020-03-11,2.5570
2020-03-12,2.5340
2020-03-13,2.5130
2020-03-16,2.4910
2020-03-17,2.4820
2020-03-18,2.4640
2020-03-19,2.4510
2020-03-20,2.4380
2020-03-23,2.4100
2020-03-24,2.3920
2020-03-25,2.3550
2020-03-26,2.3240
2020-03-27,2.3050
2020-03-30,2.2740
2020-03-31,2.2500
2020-04-01,2.2260
2020-04-02,2.2020
2020-04-03,2.1650
2020-04-07,2.0700
2020-04-08,1.9510
2020-04-09,1.8550
2020-04-10,1.7940
2020-04-13,1.7580
2020-04-14,1.7330
2020-04-15,1.7120
2020-04-16,1.6940
2020-04-17,1.6830
2020-04-20,1.6740
2020-04-21,1.6740
2020-04-22,1.6760
2020-04-23,1.6830
2020-04-24,1.6830
2020-04-27,1.6820
2020-04-28,1.6810
2020-04-29,1.6810
2020-04-30,1.6830
2020-05-06,1.6840
2020-05-07,1.6830
2020-05-08,1.6830
2020-05-09,1.6860
2020-05-11,1.6900
2020-05-12,1.6950
2020-05-13,1.6960
2020-05-14,1.6980
2020-05-15,1.7000
2020-05-18,1.6990
2020-05-19,1.6980
2020-05-20,1.6990
2020-05-21,1.7010
2020-05-22,1.7040
2020-05-25,1.7100
2020-05-26,1.7230
2020-05-27,1.7390
2020-05-28,1.7480
2020-05-29,1.7740
2020-06-01,1.7880
2020-06-02,1.8010
2020-06-03,1.8260
2020-06-04,1.8510
2020-06-05,1.9030
2020-06-08,1.9570
2020-06-09,2.0070
2020-06-10,2.0530
2020-06-11,2.1380
2020-06-12,2.1890
2020-06-15,2.2070
2020-06-16,2.2300
2020-06-17,2.2660
2020-06-18,2.2850
2020-06-19,2.3000
2020-06-22,2.3080
2020-06-23,2.3250
2020-06-24,2.3440
2020-06-29,2.3500
2020-06-30,2.3580
2020-07-01,2.3610
2020-07-02,2.3680
2020-07-03,2.3760
2020-07-06,2.3840
2020-07-07,2.3920
2020-07-08,2.4040
2020-07-09,2.4200
2020-07-10,2.4330
2020-07-13,2.4550
2020-07-14,2.4800
2020-07-15,2.5160
2020-07-16,2.5740
2020-07-17,2.6370
2020-07-20,2.6710
2020-07-21,2.7270
2020-07-22,2.7580
2020-07-23,2.7830
2020-07-24,2.7960
2020-07-27,2.8040
2020-07-28,2.8070
2020-07-29,2.8150
2020-07-30,2.8200
2020-07-31,2.8280
2020-08-03,2.8280
2020-08-04,2.8370
2020-08-05,2.8460
2020-08-06,2.8500
2020-08-07,2.8520
2020-08-10,2.8530
2020-08-11,2.8550
2020-08-12,2.8620
2020-08-13,2.8660
2020-08-14,2.8720
2020-08-17,2.8780
2020-08-18,2.8860
2020-08-19,2.8930
2020-08-20,2.8960
2020-08-21,2.9000
2020-08-24,2.9010
2020-08-25,2.9050
2020-08-26,2.9070
2020-08-27,2.9170
2020-08-28,2.9220
2020-08-31,2.9330
2020-09-01,2.9420
2020-09-02,2.9450
2020-09-03,2.9510
2020-09-04,2.9530
2020-09-07,2.9650
2020-09-08,2.9820
2020-09-09,2.9880
2020-09-10,2.9920
2020-09-11,2.9990
2020-09-14,3.0020
2020-09-15,3.0030
2020-09-16,3.0000
2020-09-17,3.0000
2020-09-18,3.0000
2020-09-21,3.0010
2020-09-22,3.0020
2020-09-23,3.0020
2020-09-24,3.0080
2020-09-25,3.0090
2020-09-28,3.0100
2020-09-29,3.0160
2020-09-30,3.0210
2020-10-09,3.0240
2020-10-12,3.0310
2020-10-13,3.0390
2020-10-14,3.0450
2020-10-15,3.0570
2020-10-16,3.0660
2020-10-19,3.0740
