ts_code,trade_date,name,close,pct_change,vol,amount,pe,pb,total_mv
801960.SI,20251230,石油石化,2592.49,2.63,269785.0,1959217.0,21.19,1.4,318055305.0
801952.SI,20251230,焦炭Ⅱ,1424.96,-0.73,25047.0,102608.0,,1.44,5821251.0
801951.SI,20251230,煤炭开采,3097.74,-0.29,101847.0,630057.0,16.54,1.28,155073742.0
801950.SI,20251230,煤炭,2766.23,-0.32,126894.0,732664.0,17.79,1.29,160894993.0
801890.SI,20251230,机械设备,2152.77,1.29,924015.0,19244889.0,39.33,3.18,556968737.0
801881.SI,20251230,摩托车及其他,3703.25,-0.58,9831.0,228897.0,34.31,3.78,21925749.0
801880.SI,20251230,汽车,8002.57,1.35,666173.0,11562566.0,29.64,2.73,471993594.0
801863.SI,20251230,新股指数,2201.79,-1.2,35582.0,1747319.0,63.39,5.18,222918906.0
801853.SI,20251230,绩优股指数,5961.51,0.75,187617.0,13264996.0,24.84,6.34,1027828096.0
801852.SI,20251230,微利股指数,2648.57,-0.47,259056.0,4113621.0,117.38,2.34,99484984.0
801851.SI,20251230,亏损股指数,4069.44,-0.32,2771026.0,39583813.0,,3.27,958446024.0
801843.SI,20251230,低价股指数,15533.21,-0.77,1978970.0,7028504.0,32.09,1.17,341035451.0
801842.SI,20251230,中价股指数,4350.36,0.14,539733.0,9786002.0,29.12,2.07,342731525.0
801841.SI,20251230,高价股指数,4057.75,0.58,252702.0,35294289.0,38.2,6.46,1922076544.0
801833.SI,20251230,低市净率指数,7479.51,-0.32,1407859.0,8610723.0,9.51,0.6,1640942305.0
801832.SI,20251230,中市净率指数,4675.31,0.13,596133.0,11902396.0,39.47,2.95,351344897.0
801831.SI,20251230,高市净率指数,2079.52,0.37,434748.0,24991588.0,60.64,11.23,1155273507.0
801823.SI,20251230,低市盈率指数,7825.91,0.3,992775.0,14117549.0,10.27,1.19,1559788488.0
801822.SI,20251230,中市盈率指数,4497.06,0.26,564235.0,13562416.0,40.67,3.95,642937550.0
801821.SI,20251230,高市盈率指数,1388.26,1.03,741306.0,21409351.0,183.69,8.26,536712614.0
801813.SI,20251230,小盘指数,5619.06,0.36,2437547.0,46260772.0,37.98,2.35,1599775669.0
801812.SI,20251230,中盘指数,4663.56,0.33,1748139.0,38827270.0,29.39,2.39,1853715534.0
801811.SI,20251230,大盘指数,4138.99,0.26,1379646.0,35385071.0,16.52,1.74,4820372518.0
801790.SI,20251230,非银金融,2063.6,-0.66,346363.0,4994888.0,13.33,1.38,658503077.0
801785.SI,20251230,农商行Ⅱ,801.21,-0.14,24829.0,129304.0,6.02,0.58,25185766.0
801784.SI,20251230,城商行Ⅱ,1011.95,0.14,69426.0,583746.0,5.64,0.52,119185696.0
801783.SI,20251230,股份制银行Ⅱ,4643.31,-0.03,88926.0,906464.0,6.17,0.5,274827327.0
801782.SI,20251230,国有大型银行Ⅱ,1998.47,-0.56,98794.0,685651.0,7.72,0.64,702759044.0
801780.SI,20251230,银行,4178.0,-0.15,281975.0,2305165.0,6.39,0.54,1121957833.0
801770.SI,20251230,通信,5576.54,0.37,369224.0,12528183.0,50.14,4.97,385930016.0
801769.SI,20251230,出版,1557.61,0.18,26013.0,291264.0,21.39,1.64,26851318.0
801767.SI,20251230,数字媒体,1816.12,1.41,20231.0,446806.0,96.22,3.1,14457511.0
801766.SI,20251230,影视院线,1340.37,2.07,108474.0,862097.0,89.46,3.28,22926744.0
801765.SI,20251230,广告营销,2717.8,2.32,189738.0,1905486.0,45.84,4.4,29984199.0
801764.SI,20251230,游戏Ⅱ,3525.53,0.3,77053.0,1302466.0,38.45,4.01,59758588.0
801760.SI,20251230,传媒,807.29,0.79,489974.0,5336013.0,42.81,3.02,170861266.0
801750.SI,20251230,计算机,5168.31,0.17,627621.0,13041346.0,85.02,4.37,467050835.0
801745.SI,20251230,军工电子Ⅱ,6936.36,-0.28,282064.0,7745694.0,129.83,4.8,118189687.0
801744.SI,20251230,航海装备Ⅱ,2966.73,-0.86,40919.0,620385.0,39.46,2.02,34587262.0
801743.SI,20251230,地面兵装Ⅱ,19833.38,1.08,41546.0,852988.0,139.43,3.85,17789881.0
801742.SI,20251230,航空装备Ⅱ,10708.83,-1.06,141565.0,4173166.0,87.21,4.03,115211567.0
801741.SI,20251230,航天装备Ⅱ,32100.52,0.38,135579.0,4932890.0,515.65,5.77,35549257.0
801740.SI,20251230,国防军工,1939.4,-0.52,641673.0,18325124.0,89.48,3.77,321327653.0
801738.SI,20251230,电网设备,5516.72,-0.27,293957.0,3828519.0,31.99,2.93,156565384.0
801737.SI,20251230,电池,24020.63,0.28,230992.0,7572653.0,37.44,3.79,344639119.0
801736.SI,20251230,风电设备,2567.12,-2.78,114977.0,2370785.0,42.46,1.98,42803082.0
801735.SI,20251230,光伏设备,6896.41,-0.97,234233.0,4748486.0,46.39,3.15,170013070.0
801733.SI,20251230,其他电源设备Ⅱ,37666.64,-0.56,57459.0,1403526.0,64.34,3.21,57502775.0
801731.SI,20251230,电机Ⅱ,16927.55,4.46,79225.0,2135858.0,69.62,4.47,32633783.0
801730.SI,20251230,电力设备,10179.56,-0.16,1010842.0,22059828.0,39.71,3.3,804157214.0
801726.SI,20251230,工程咨询服务Ⅱ,2139.07,-1.12,39689.0,592348.0,35.88,1.88,21853884.0
801724.SI,20251230,专业工程,1855.12,-1.53,90420.0,832608.0,19.22,1.14,39809008.0
801723.SI,20251230,基础建设,2289.7,-0.55,134933.0,978090.0,9.87,0.62,81419527.0
801722.SI,20251230,装修装饰Ⅱ,4602.56,-3.08,51336.0,729759.0,74.53,2.41,10290040.0
801721.SI,20251230,房屋建设Ⅱ,3230.68,-1.01,41312.0,213254.0,7.06,0.51,29105263.0
801720.SI,20251230,建筑装饰,2116.41,-1.11,357689.0,3346060.0,12.6,0.79,182477721.0
801713.SI,20251230,装修建材,5160.34,-0.68,38673.0,386462.0,39.79,2.03,27579360.0
801712.SI,20251230,玻璃玻纤,11424.57,0.02,95679.0,1206404.0,34.41,2.15,27554300.0
801711.SI,20251230,水泥,4967.78,-0.77,57448.0,464447.0,19.93,0.81,27447759.0
801710.SI,20251230,建筑材料,5361.92,-0.5,191800.0,2057313.0,28.85,1.37,82581420.0
801300.SI,20251230,申万300指数,3491.47,0.41,2124300.0,57324077.0,18.92,2.0,5188763534.0
801280.SI,20251230,申万服务,2825.09,-0.48,3693978.0,41613035.0,11.9,1.61,3546167874.0
801270.SI,20251230,申万投资,4208.94,0.67,2638162.0,31904371.0,20.39,2.49,1694752183.0
801260.SI,20251230,申万消费,6630.86,-0.19,1294049.0,19232428.0,19.0,3.63,1676469794.0
801250.SI,20251230,申万制造,6668.08,0.5,4727239.0,120193904.0,40.58,5.3,3770182158.0
801231.SI,20251230,综合Ⅱ,3956.76,1.01,44648.0,372025.0,55.91,2.47,15728605.0
801230.SI,20251230,综合,3959.97,1.01,44648.0,372025.0,55.91,2.47,15728605.0
801223.SI,20251230,通信服务,2249.08,-0.24,84702.0,1213025.0,25.86,1.85,106730246.0
801219.SI,20251230,酒店餐饮,1877.22,-1.4,14758.0,117330.0,43.61,1.91,6828270.0
801218.SI,20251230,专业服务,5886.23,-1.26,28902.0,465436.0,27.49,2.53,21134475.0
801210.SI,20251230,社会服务,8674.08,-1.13,127218.0,1298827.0,45.46,2.91,53587074.0
801206.SI,20251230,互联网电商,11488.44,-0.12,26141.0,266726.0,40.63,2.82,13083414.0
801204.SI,20251230,专业连锁Ⅱ,4700.16,0.68,13872.0,182528.0,75.92,3.5,6017092.0
801203.SI,20251230,一般零售,3689.33,-2.31,353632.0,2714407.0,59.07,1.74,59821257.0
801202.SI,20251230,贸易Ⅱ,4783.85,-1.28,19976.0,153940.0,29.36,1.57,15413347.0
801200.SI,20251230,商贸零售,2407.34,-1.56,418286.0,3737007.0,50.98,2.05,111948392.0
801194.SI,20251230,保险Ⅱ,1513.23,-1.42,21002.0,1064286.0,8.33,1.35,243590876.0
801193.SI,20251230,证券Ⅱ,6967.62,-0.2,204224.0,2612957.0,17.87,1.39,357130553.0
801191.SI,20251230,多元金融,1323.83,-1.21,121137.0,1317645.0,30.26,1.43,57781648.0
801183.SI,20251230,房地产服务,922.4,-1.44,24378.0,109369.0,39.42,1.6,5586551.0
801181.SI,20251230,房地产开发,2505.0,-1.21,420248.0,2204382.0,60.14,0.78,109596506.0
801180.SI,20251230,房地产,2172.51,-1.22,444626.0,2313750.0,58.59,0.8,115183057.0
801179.SI,20251230,铁路公路,1623.36,-1.06,69789.0,527884.0,16.94,0.96,76919923.0
801178.SI,20251230,物流,4633.98,-0.68,101160.0,889076.0,18.04,1.24,70570080.0
801170.SI,20251230,交通运输,2265.75,-1.05,420164.0,2907778.0,18.3,1.32,309943832.0
801163.SI,20251230,燃气Ⅱ,3254.22,-1.7,48959.0,572522.0,23.94,2.02,27747013.0
801161.SI,20251230,电力,3178.73,-1.08,343862.0,2365643.0,19.0,1.56,327604351.0
801160.SI,20251230,公用事业,2428.84,-1.14,392822.0,2938164.0,19.39,1.59,355351364.0
801156.SI,20251230,医疗服务,6313.94,-0.69,57628.0,1162183.0,31.49,3.19,82161513.0
801155.SI,20251230,中药Ⅱ,6253.41,-0.33,82289.0,705489.0,26.71,2.24,86479047.0
801154.SI,20251230,医药商业,5332.97,0.02,77077.0,988486.0,20.87,1.42,33927733.0
801153.SI,20251230,医疗器械,6349.65,-0.78,55880.0,1258153.0,38.78,2.69,134700560.0
801152.SI,20251230,生物制品,6082.62,-0.36,27245.0,596953.0,45.55,2.3,80163176.0
801151.SI,20251230,化学制药,12776.66,-0.64,153290.0,2416820.0,45.54,3.4,216528695.0
801150.SI,20251230,医药生物,8120.92,-0.58,453409.0,7128083.0,36.36,2.72,633960725.0
801145.SI,20251230,文娱用品,1891.67,0.09,18761.0,249792.0,45.36,3.33,11575978.0
801143.SI,20251230,造纸,2472.11,0.04,91447.0,630491.0,31.82,1.35,17154730.0
801142.SI,20251230,家居用品,1942.32,-0.5,55488.0,785173.0,27.65,2.22,62611283.0
801141.SI,20251230,包装印刷,3081.06,-0.53,125141.0,1307927.0,38.45,2.58,25799401.0
801140.SI,20251230,轻工制造,2436.72,-0.34,290836.0,2973384.0,32.79,2.09,117141394.0
801133.SI,20251230,饰品,1558.91,-1.49,17888.0,143643.0,29.67,2.18,11708928.0
801132.SI,20251230,服装家纺,1569.09,0.72,98357.0,957370.0,29.01,1.84,33059282.0
801131.SI,20251230,纺织制造,1958.86,0.24,72261.0,793350.0,24.57,1.82,21639028.0
801130.SI,20251230,纺织服饰,1682.63,0.16,188507.0,1894363.0,27.59,1.89,66407238.0
801129.SI,20251230,调味发酵品Ⅱ,6890.96,-0.63,18684.0,260348.0,28.68,3.57,34670992.0
801128.SI,20251230,休闲食品,1986.31,-0.87,15642.0,236764.0,36.08,3.06,18385087.0
801127.SI,20251230,饮料乳品,7953.53,-0.43,35409.0,441781.0,25.4,3.46,49537255.0
801126.SI,20251230,非白酒,3832.05,-0.46,9702.0,122017.0,27.4,2.79,19649237.0
801125.SI,20251230,白酒Ⅱ,43673.73,-0.69,9901.0,1001920.0,18.47,4.42,290811530.0
801124.SI,20251230,食品加工,14186.02,-0.23,33368.0,294414.0,27.53,2.24,25289312.0
801120.SI,20251230,食品饮料,16314.31,-0.62,122706.0,2357243.0,20.98,3.82,438343413.0
801116.SI,20251230,家电零部件Ⅱ,8000.18,5.24,74302.0,2214198.0,44.89,4.4,37604454.0
801115.SI,20251230,照明设备Ⅱ,3806.96,-1.74,10079.0,90798.0,45.59,2.0,7090090.0
801114.SI,20251230,厨卫电器,9982.76,-0.44,8114.0,82460.0,18.84,1.91,6236770.0
801113.SI,20251230,小家电,5246.94,0.63,13366.0,317658.0,26.4,3.24,24065964.0
801112.SI,20251230,黑色家电,2223.82,-0.29,25165.0,283316.0,27.62,2.55,16520434.0
801111.SI,20251230,白色家电,19239.22,0.13,18432.0,489996.0,10.92,2.21,101519050.0
801110.SI,20251230,家用电器,9214.83,0.96,153920.0,3512898.0,14.81,2.5,194385406.0
801104.SI,20251230,软件开发,7073.91,0.13,215439.0,5312717.0,129.83,5.22,196000602.0
801103.SI,20251230,IT服务Ⅱ,5461.28,-0.2,247913.0,4298854.0,119.76,3.91,140878609.0
801102.SI,20251230,通信设备,7037.58,0.5,284522.0,11315157.0,62.94,7.82,279199770.0
801101.SI,20251230,计算机设备,3099.3,0.69,164270.0,3429774.0,45.11,3.93,130171625.0
801096.SI,20251230,商用车,9236.41,0.34,27498.0,356474.0,33.36,3.67,33327563.0
801095.SI,20251230,乘用车,19101.89,-0.36,45762.0,893396.0,26.71,2.25,128137212.0
801093.SI,20251230,汽车零部件,8606.07,2.33,571461.0,10010182.0,29.84,2.82,282114066.0
801092.SI,20251230,汽车服务,493.76,-0.87,11622.0,73617.0,52.3,1.83,6489005.0
801086.SI,20251230,电子化学品Ⅱ,7634.69,-0.87,57012.0,1386607.0,71.44,4.23,43487316.0
801085.SI,20251230,消费电子,10077.36,1.03,249294.0,7947095.0,39.4,4.69,337091440.0
801084.SI,20251230,光学光电子,1655.0,0.09,271163.0,3056690.0,51.79,2.19,114854280.0
801083.SI,20251230,元件,13909.42,-1.06,115545.0,4620867.0,58.28,6.45,183065233.0
801082.SI,20251230,其他电子Ⅱ,15770.6,-0.88,46544.0,1671033.0,80.75,5.91,39585348.0
801081.SI,20251230,半导体,7058.75,1.05,200738.0,15534487.0,102.03,6.72,667219132.0
801080.SI,20251230,电子,6621.68,0.51,940296.0,34216780.0,66.92,5.08,1385302750.0
801078.SI,20251230,自动化设备,16982.7,2.39,112651.0,3588564.0,62.01,4.97,106385026.0
801077.SI,20251230,工程机械,25084.66,1.43,64422.0,1071014.0,22.09,2.4,80357606.0
801076.SI,20251230,轨交设备Ⅱ,6172.2,-0.89,36571.0,315478.0,18.72,1.35,42010643.0
801074.SI,20251230,专用设备,12088.69,0.9,308471.0,5227721.0,42.34,3.37,154008065.0
801072.SI,20251230,通用设备,7405.84,1.2,401900.0,9042111.0,56.05,3.63,174207397.0
801056.SI,20251230,能源金属,21384.13,1.81,54756.0,2304163.0,50.33,3.09,63841348.0
801055.SI,20251230,工业金属,3435.4,2.09,431114.0,5894068.0,21.36,3.24,255192499.0
801054.SI,20251230,小金属,30186.24,-0.2,80768.0,2635407.0,54.24,4.4,87067543.0
801053.SI,20251230,贵金属,24078.15,-0.08,75235.0,1216701.0,29.42,4.28,50376355.0
801051.SI,20251230,金属新材料,9700.31,-0.71,51390.0,1232958.0,60.79,4.1,34304577.0
801050.SI,20251230,有色金属,8318.24,1.31,693264.0,13283298.0,28.15,3.47,490782321.0
801045.SI,20251230,特钢Ⅱ,4759.6,0.21,30540.0,265895.0,22.31,1.64,21396636.0
801044.SI,20251230,普钢,2519.95,-0.83,130916.0,447513.0,32.82,0.93,61891355.0
801043.SI,20251230,冶钢原料,3596.1,0.25,33530.0,355399.0,55.75,2.05,18382997.0
801040.SI,20251230,钢铁,2658.94,-0.38,194986.0,1068807.0,32.03,1.17,101670989.0
801039.SI,20251230,非金属材料Ⅱ,4801.01,-0.19,5028.0,166599.0,38.48,3.4,8007467.0
801038.SI,20251230,农化制品,5444.38,1.03,103242.0,1432267.0,24.39,2.2,84942640.0
801037.SI,20251230,橡胶,4953.26,0.46,16391.0,276890.0,56.59,2.75,11530330.0
801036.SI,20251230,塑料,4588.87,-0.27,186286.0,3103506.0,55.94,3.14,59960933.0
801034.SI,20251230,化学制品,6800.88,0.31,176040.0,3384376.0,29.1,2.37,172708831.0
801033.SI,20251230,化学原料,3151.07,0.74,124464.0,1323833.0,27.0,1.64,72550119.0
801032.SI,20251230,化学纤维,4882.75,0.49,129736.0,911220.0,38.83,1.93,26649981.0
801030.SI,20251230,基础化工,4385.32,0.45,741186.0,10598689.0,30.27,2.24,436350302.0
801018.SI,20251230,动物保健Ⅱ,4916.42,-1.0,11984.0,118441.0,45.49,2.26,7054340.0
801017.SI,20251230,养殖业,3226.77,1.06,63833.0,732378.0,16.89,2.66,60664789.0
801016.SI,20251230,种植业,2719.33,-0.82,67231.0,533897.0,56.0,2.76,16503687.0
801015.SI,20251230,渔业,827.26,-1.52,18649.0,86540.0,142.21,2.44,1996419.0
801014.SI,20251230,饲料,4548.13,1.12,33930.0,291723.0,24.55,2.56,22309483.0
801012.SI,20251230,农产品加工,2439.88,-0.78,22800.0,252261.0,36.93,2.2,29774626.0
801010.SI,20251230,农林牧渔,3014.39,0.53,275773.0,2898628.0,24.13,2.64,143403010.0
801005.SI,20251230,申万创业,3853.64,0.34,2181266.0,56591006.0,42.37,4.57,1775832989.0
801003.SI,20251230,申万Ａ指,4646.25,0.14,12398077.0,213315762.0,21.1,2.11,10703258387.0
801002.SI,20251230,申万中小,8226.54,0.28,3002647.0,45357127.0,29.44,2.77,1473132368.0
801001.SI,20251230,申万50,3819.2,0.4,382561.0,19166390.0,17.32,2.41,2583533779.0
801995.SI,20251229,电视广播Ⅱ,1244.32,2.38,62718.0,420638.0,64.72,1.32,17147702.0
801994.SI,20251229,教育,2371.99,-0.14,38567.0,294590.0,101.94,4.6,9695664.0
801993.SI,20251229,旅游及景区,2497.15,-1.36,52061.0,464855.0,53.79,3.07,15034603.0
801992.SI,20251229,航运港口,3073.15,-1.06,156899.0,1147348.0,11.74,1.22,100335221.0
801991.SI,20251229,航空机场,3315.98,1.81,151904.0,669700.0,65.53,3.0,63893542.0
801982.SI,20251229,化妆品,6943.73,-0.98,9955.0,148297.0,36.65,3.08,12846726.0
801981.SI,20251229,个护用品,1584.05,0.35,7413.0,119272.0,34.79,2.49,8923292.0
801980.SI,20251229,美容护理,4331.85,-0.79,17855.0,314535.0,36.63,3.13,28140481.0
801972.SI,20251229,环保设备Ⅱ,1998.67,-1.71,28096.0,351536.0,43.62,2.18,14601986.0
801971.SI,20251229,环境治理,1948.71,-0.58,155912.0,1705444.0,26.86,1.58,76908188.0
801970.SI,20251229,环保,1970.86,-0.8,184008.0,2056980.0,29.1,1.67,91510174.0
801963.SI,20251229,炼化及贸易,2920.99,1.51,110470.0,1006303.0,23.9,1.3,278302507.0
801962.SI,20251229,油服工程,2234.65,-0.09,39766.0,189878.0,22.01,1.52,18751602.0
801960.SI,20251229,石油石化,2526.04,1.48,205675.0,1505892.0,20.68,1.36,310362817.0
801952.SI,20251229,焦炭Ⅱ,1435.4,-0.6,26929.0,112396.0,,1.45,5861512.0
801951.SI,20251229,煤炭开采,3106.76,0.16,126865.0,797853.0,16.59,1.28,155169494.0
801950.SI,20251229,煤炭,2775.15,0.1,153794.0,910250.0,17.85,1.29,161031006.0
801890.SI,20251229,机械设备,2125.38,0.13,835380.0,16325766.0,38.83,3.14,550604629.0
801881.SI,20251229,摩托车及其他,3724.83,0.74,11223.0,229510.0,34.55,3.81,21981524.0
801880.SI,20251229,汽车,7895.96,0.41,621214.0,10436443.0,29.24,2.69,465144435.0
801863.SI,20251229,新股指数,2228.54,-0.66,30917.0,1602973.0,63.37,5.21,222423586.0
801853.SI,20251229,绩优股指数,5917.33,-0.65,233400.0,14735511.0,24.65,6.3,1022089652.0
801852.SI,20251229,微利股指数,2661.06,0.35,250678.0,4147576.0,130.88,2.34,99917795.0
801851.SI,20251229,亏损股指数,4082.54,-0.13,2849433.0,38199525.0,,3.27,961700585.0
801843.SI,20251229,低价股指数,15653.41,-0.55,2121712.0,7429551.0,32.33,1.17,343301777.0
801842.SI,20251229,中价股指数,4344.35,-0.3,547207.0,10000732.0,29.07,2.07,342245575.0
801841.SI,20251229,高价股指数,4034.2,-0.21,246784.0,34754228.0,37.96,6.42,1912306072.0
801833.SI,20251229,低市净率指数,7503.82,0.27,1532451.0,9628876.0,9.54,0.6,1644790297.0
801832.SI,20251229,中市净率指数,4669.04,-0.2,564337.0,10767389.0,39.4,2.94,351630909.0
801831.SI,20251229,高市净率指数,2071.81,0.27,415795.0,24192622.0,60.39,11.19,1151410998.0
801823.SI,20251229,低市盈率指数,7802.52,-0.82,1152379.0,16427846.0,10.24,1.18,1553792804.0
801822.SI,20251229,中市盈率指数,4485.21,-0.19,551463.0,13209572.0,40.57,3.94,643266712.0
801821.SI,20251229,高市盈率指数,1374.16,0.82,633294.0,19264951.0,181.77,8.17,531063117.0
801813.SI,20251229,小盘指数,5599.08,-0.4,2409619.0,44510282.0,37.85,2.34,1596582840.0
801812.SI,20251229,中盘指数,4648.28,-0.37,1842800.0,38454297.0,29.27,2.38,1848869595.0
801811.SI,20251229,大盘指数,4128.09,-0.34,1515554.0,37050385.0,16.47,1.74,4811755757.0
801790.SI,20251229,非银金融,2077.28,-0.73,387430.0,5117469.0,13.42,1.39,662657273.0
801785.SI,20251229,农商行Ⅱ,802.32,0.16,35727.0,190894.0,6.03,0.58,25204951.0
801784.SI,20251229,城商行Ⅱ,1010.57,0.76,77645.0,692840.0,5.64,0.52,119034411.0
801783.SI,20251229,股份制银行Ⅱ,4644.5,0.99,94492.0,906044.0,6.17,0.5,274286105.0
801782.SI,20251229,国有大型银行Ⅱ,2009.65,1.47,123143.0,871689.0,7.77,0.65,705093604.0
801780.SI,20251229,银行,4184.22,1.03,331008.0,2661467.0,6.4,0.54,1123619072.0
801770.SI,20251229,通信,5555.99,-0.43,374246.0,12508681.0,49.95,4.95,385246935.0
801769.SI,20251229,出版,1554.78,-1.05,24278.0,255249.0,21.34,1.64,26828162.0
801767.SI,20251229,数字媒体,1790.89,-0.25,11790.0,210644.0,94.73,3.05,14294152.0
801766.SI,20251229,影视院线,1313.15,-1.13,76999.0,643405.0,87.64,3.21,22466265.0
801765.SI,20251229,广告营销,2656.23,0.07,100325.0,966518.0,44.84,4.31,29394047.0
801764.SI,20251229,游戏Ⅱ,3514.88,-0.41,75079.0,1250573.0,38.34,3.99,59583443.0
801760.SI,20251229,传媒,800.93,-0.21,351189.0,3747027.0,42.48,3.0,169713771.0
801750.SI,20251229,计算机,5159.54,0.15,610292.0,12989553.0,84.87,4.37,466262072.0
801745.SI,20251229,军工电子Ⅱ,6955.67,1.56,257378.0,6631175.0,130.14,4.81,118815735.0
801744.SI,20251229,航海装备Ⅱ,2992.34,-0.16,40255.0,598912.0,39.8,2.04,34874155.0
801743.SI,20251229,地面兵装Ⅱ,19622.44,0.64,32384.0,595668.0,138.08,3.82,17559380.0
801742.SI,20251229,航空装备Ⅱ,10823.21,1.34,132051.0,4058751.0,88.14,4.08,116198973.0
801741.SI,20251229,航天装备Ⅱ,31977.55,4.56,112488.0,3715416.0,513.68,5.75,34797159.0
801740.SI,20251229,国防军工,1949.46,1.43,574556.0,15599923.0,89.94,3.79,322245403.0
801738.SI,20251229,电网设备,5531.57,-1.2,302454.0,4154078.0,32.08,2.93,157059611.0
801737.SI,20251229,电池,23954.66,-1.96,269640.0,9000743.0,37.32,3.78,343685610.0
801736.SI,20251229,风电设备,2640.51,2.33,73385.0,1431819.0,43.62,2.02,42744026.0
801735.SI,20251229,光伏设备,6964.06,-0.48,303671.0,5915280.0,46.84,3.18,172015658.0
801733.SI,20251229,其他电源设备Ⅱ,37879.93,-0.64,63181.0,1488409.0,64.71,3.23,57927562.0
801731.SI,20251229,电机Ⅱ,16204.27,0.49,60709.0,1554008.0,66.63,4.27,31249985.0
801730.SI,20251229,电力设备,10196.23,-1.13,1073040.0,23544336.0,39.76,3.3,804682451.0
801726.SI,20251229,工程咨询服务Ⅱ,2163.25,1.05,38663.0,628905.0,36.15,1.89,22138678.0
801724.SI,20251229,专业工程,1883.85,-0.06,103232.0,944238.0,19.52,1.16,40455313.0
801723.SI,20251229,基础建设,2302.36,-0.01,125739.0,933157.0,9.92,0.63,81794941.0
801722.SI,20251229,装修装饰Ⅱ,4748.69,1.62,65224.0,846401.0,84.34,2.47,11411685.0
801721.SI,20251229,房屋建设Ⅱ,3263.79,0.09,37324.0,200702.0,7.13,0.51,29412445.0
801720.SI,20251229,建筑装饰,2140.08,0.27,370181.0,3553402.0,12.83,0.8,185213062.0
801713.SI,20251229,装修建材,5195.5,-0.58,51360.0,457722.0,40.07,2.04,27761336.0
801712.SI,20251229,玻璃玻纤,11422.83,-2.25,95516.0,1197363.0,34.39,2.15,27572601.0
801711.SI,20251229,水泥,5006.29,-0.66,68594.0,497216.0,20.08,0.82,27667797.0
801710.SI,20251229,建筑材料,5388.86,-1.11,215470.0,2152301.0,28.99,1.37,83001735.0
801300.SI,20251229,申万300指数,3477.2,-0.3,2175541.0,57682247.0,18.83,1.99,5174034651.0
801280.SI,20251229,申万服务,2838.73,-0.13,3878589.0,42839273.0,11.95,1.62,3562663811.0
801270.SI,20251229,申万投资,4180.86,-0.88,2838611.0,35453928.0,20.23,2.47,1682479648.0
801260.SI,20251229,申万消费,6643.33,-0.67,1379064.0,20122551.0,19.02,3.64,1680248313.0
801250.SI,20251229,申万制造,6634.64,0.0,4612177.0,114785271.0,40.35,5.28,3752510215.0
