ts_code,end_date,ann_date,roe,roa,roic,grossprofit_margin,current_ratio,quick_ratio,netprofit_margin,debt_to_assets,assets_turn,accruals_ratio
000823.SZ,20250930,20251029,3.7088,2.3666,3.0766,12.14,1.058,0.7406,4.86,36.19,0.5523,-2.1112
000823.SZ,20250630,20250829,2.4015,1.5507,2.0159,12.19,1.0936,0.7655,4.88,35.43,0.3636,-1.5388
000823.SZ,20250331,20250425,0.8711,0.5634,0.7324,9.66,1.0985,0.769,3.86,35.32,0.175,-1.0257
000823.SZ,20241231,20250320,4.5969,2.9159,3.7907,11.22,1.0408,0.7286,4.49,36.57,0.6827,-1.159
000825.SZ,20250930,20251031,1.7288,0.9273,1.2055,2.15,0.6942,0.4859,0.86,46.36,1.0168,-4.633
000825.SZ,20250630,20250830,1.1993,0.6373,0.8285,2.22,0.6804,0.4763,0.89,46.86,0.6859,-5.4232
000825.SZ,20250331,20250428,0.5754,0.2975,0.3867,2.15,0.6423,0.4496,0.86,48.3,0.3442,-6.0727
000825.SZ,20250331,20250428,0.5754,0.2975,0.3867,2.15,0.6423,0.4496,0.86,48.3,0.3442,-6.0727
000826.SZ,20250930,20251031,-55.9177,-7.7349,-10.0553,-48.61,0.0963,0.0674,-19.44,86.17,0.1677,-1.5731
000826.SZ,20250630,20250830,-24.9549,-5.6345,-7.3248,-56.09,0.175,0.1225,-22.44,77.42,0.1121,-1.5611
000826.SZ,20250331,20250429,-5.7845,-1.3279,-1.7263,-24.4,0.1788,0.1251,-9.76,77.04,0.0541,-1.6965
000826.SZ,20241231,20250429,-74.2553,-17.5464,-22.8103,-146.95,0.1856,0.13,-58.78,76.37,0.2356,-1.3061
000828.SZ,20250930,20251030,8.3536,5.2506,6.8258,174.1,1.0153,0.7107,69.64,37.15,0.0702,-0.9675
000828.SZ,20250630,20250826,5.3603,3.3709,4.3821,170.83,1.0166,0.7116,68.33,37.11,0.0457,-0.7489
000828.SZ,20250331,20250428,2.2041,1.2785,1.6621,145.66,0.8288,0.5802,58.26,41.99,0.021,-0.7699
000828.SZ,20241231,20250408,9.2044,5.2782,6.8616,137.66,0.8066,0.5646,55.06,42.66,0.0724,-0.4533
000829.SZ,20250930,20251031,-1.9368,-0.2337,-0.3038,-0.15,0.0823,0.0576,-0.06,87.93,2.7362,-7.0717
000829.SZ,20250630,20250830,-2.1187,-0.2596,-0.3375,-0.26,0.0838,0.0586,-0.1,87.75,1.9498,
000829.SZ,20250630,20250830,-2.1187,-0.2596,-0.3375,-0.26,0.0838,0.0586,-0.1,87.75,1.9498,-17.818
000829.SZ,20250331,20250430,-0.9592,-0.1251,-0.1627,-0.28,0.09,0.063,-0.11,86.95,0.9682,-15.1043
000830.SZ,20250930,20251030,5.4231,2.8951,3.7636,11.69,0.6871,0.481,4.68,46.62,0.607,-2.8952
000830.SZ,20250630,20250822,4.0747,2.1769,2.83,12.97,0.6883,0.4818,5.19,46.57,0.4111,-3.1673
000830.SZ,20250630,20250822,4.0747,2.1769,2.83,12.97,0.6883,0.4818,5.19,46.57,0.4111,-3.1673
000830.SZ,20250331,20250426,2.1855,1.1643,1.5136,14.17,0.6841,0.4789,5.67,46.73,0.2014,-2.5419
000831.SZ,20250930,20251030,4.0561,3.4866,4.5325,19.55,3.673,2.5711,7.82,14.04,0.4411,0.3838
000831.SZ,20250630,20250830,3.4247,3.0395,3.9513,21.85,4.7342,3.3139,8.74,11.25,0.3382,1.2822
000831.SZ,20250331,20250428,1.5517,1.4332,1.8632,24.97,7.257,5.0799,9.99,7.64,0.135,2.633
000831.SZ,20241231,20250428,-6.0411,-5.3013,-6.8916,-23.26,4.2992,3.0094,-9.3,12.25,0.5493,1.0703
000833.SZ,20250930,20251028,11.9019,7.7509,10.0762,51.11,1.1203,0.7842,20.44,34.88,0.3529,0.2011
000833.SZ,20250630,20250828,6.4678,4.2792,5.563,42.49,1.1731,0.8212,17.0,33.84,0.2317,0.5797
000833.SZ,20250630,20250828,6.4678,4.2792,5.563,42.49,1.1731,0.8212,17.0,33.84,0.2317,0.5797
000833.SZ,20250331,20250428,3.2337,2.0794,2.7032,42.11,1.0808,0.7566,16.85,35.7,0.1149,1.6232
000837.SZ,20250930,20251023,0.9826,0.55,0.715,5.3,0.7628,0.534,2.12,44.03,0.3181,-2.3708
000837.SZ,20250630,20250830,0.9161,0.5166,0.6716,6.79,0.7759,0.5431,2.72,43.61,0.2165,-0.5626
000837.SZ,20250331,20250430,0.5703,0.3183,0.4138,7.51,0.7578,0.5304,3.0,44.19,0.1068,-0.1355
000837.SZ,20250331,20250430,0.5703,0.3183,0.4138,7.51,0.7578,0.5304,3.0,44.19,0.1068,-0.1355
000838.SZ,20250930,20251028,-4.4908,-0.7971,-1.0363,-22.81,0.1295,0.0906,-9.12,82.25,0.0798,-4.9529
000838.SZ,20250930,20251028,-4.4908,-0.7971,-1.0363,-22.81,0.1295,0.0906,-9.12,82.25,0.0798,-4.9529
000838.SZ,20250630,20250829,-1.0527,-0.2143,-0.2785,-4.67,0.1533,0.1073,-1.87,79.65,0.0654,
000838.SZ,20250331,20250430,-0.8397,-0.1622,-0.2109,-24.18,0.1436,0.1005,-9.67,80.68,0.0411,
000839.SZ,20250930,20251029,0.5772,0.0856,0.1113,3.38,0.1045,0.0731,1.35,85.17,0.3785,
000839.SZ,20250630,20250823,-2.2317,-0.2631,-0.342,-2.12,0.0802,0.0561,-0.85,88.21,0.2618,
000839.SZ,20250331,20250429,0.2479,0.0307,0.0399,4.31,0.0849,0.0594,1.72,87.61,0.1323,
000839.SZ,20241231,20250429,-5.856,-0.7063,-0.9182,-1.29,0.0823,0.0576,-0.52,87.94,0.5426,0.8788
000848.SZ,20250930,20251023,11.0288,8.2231,10.69,49.03,1.7585,1.231,19.61,25.44,0.4202,0.3911
000848.SZ,20250630,20250827,7.5702,5.8066,7.5486,46.67,1.9755,1.3828,18.67,23.3,0.3073,1.1128
000848.SZ,20250331,20250424,6.0933,4.8312,6.2806,53.77,2.2968,1.6077,21.51,20.71,0.2184,0.9657
000848.SZ,20241231,20250424,20.413,15.2891,19.8758,50.66,1.7903,1.2532,20.26,25.1,0.7494,0.0642
000850.SZ,20250930,20251031,3.8186,2.4194,3.1453,16.64,1.0375,0.7263,6.66,36.64,0.3529,-1.4011
000850.SZ,20250630,20250828,2.157,1.3563,1.7632,14.87,1.0163,0.7114,5.95,37.12,0.2223,1.4858
000850.SZ,20250331,20250430,-0.9238,-0.5849,-0.7604,-13.52,1.0355,0.7248,-5.41,36.69,0.1073,1.8289
000850.SZ,20241231,20250407,6.5172,4.1752,5.4278,20.62,1.0697,0.7488,8.25,35.94,0.4621,0.1574
000852.SZ,20250930,20251023,0.2209,0.0653,0.0848,0.98,0.2515,0.1761,0.39,70.46,0.4457,
000852.SZ,20250630,20250821,0.8966,0.2793,0.3631,2.56,0.2714,0.19,1.03,68.85,0.3296,7.0537
000852.SZ,20250331,20250424,0.1886,0.0575,0.0748,1.5,0.2633,0.1843,0.6,69.5,0.1458,
000852.SZ,20241231,20250424,3.1844,1.0005,1.3006,3.79,0.2749,0.1924,1.52,68.58,0.7856,4.9718
000856.SZ,20250930,20251030,1.935,0.3775,0.4907,1.03,0.1454,0.1018,0.41,80.49,0.9075,8.2542
000856.SZ,20250630,20250827,2.6275,0.5092,0.662,1.86,0.1442,0.101,0.74,80.62,0.6311,5.0779
000856.SZ,20250331,20250425,0.0287,0.0059,0.0077,0.2,0.1551,0.1086,0.08,79.46,0.2797,
000856.SZ,20241231,20250327,5.2716,1.0554,1.372,2.17,0.1502,0.1051,0.87,79.98,1.144,2.5742
000858.SZ,20250930,20251031,15.6003,12.5958,16.3746,91.11,2.5154,1.7608,36.45,19.26,0.33,-0.3131
000858.SZ,20250630,20250828,14.2401,10.6116,13.7951,95.39,1.7547,1.2283,38.16,25.48,0.2765,-0.5974
000858.SZ,20250630,20250828,14.2401,10.6116,13.7951,95.39,1.7547,1.2283,38.16,25.48,0.2765,-0.5974
000858.SZ,20250331,20250426,10.5605,8.0952,10.5238,104.01,1.9702,1.3791,41.6,23.34,0.1913,-0.0666
000859.SZ,20250930,20251031,-2.3782,-1.4209,-1.8472,-10.3,0.8906,0.6234,-4.12,40.25,0.3579,-0.7729
000859.SZ,20250630,20250827,-1.4457,-0.9167,-1.1917,-9.77,1.0397,0.7278,-3.91,36.59,0.2363,-1.0275
000859.SZ,20250331,20250430,-0.8665,-0.5567,-0.7238,-12.34,1.0784,0.7549,-4.94,35.75,0.1129,0.9467
000859.SZ,20241231,20250315,-2.467,-1.5876,-2.0638,-7.53,1.0831,0.7582,-3.01,35.65,0.5505,-2.5688
000860.SZ,20250930,20251030,1.1003,0.5983,0.7778,3.65,0.7152,0.5006,1.46,45.62,0.4204,11.6416
000860.SZ,20250630,20250829,2.4541,1.3444,1.7477,9.81,0.7269,0.5088,3.92,45.22,0.3281,6.4989
000860.SZ,20250331,20250423,3.9461,2.1511,2.7964,21.88,0.719,0.5033,8.75,45.49,0.229,3.4924
000860.SZ,20250331,20250423,3.9461,2.1511,2.7964,21.88,0.719,0.5033,8.75,45.49,0.229,3.4924
000862.SZ,20250930,20251025,5.4416,2.8001,3.6401,62.28,0.636,0.4452,24.91,48.54,0.1073,-3.397
000862.SZ,20250630,20250826,3.8199,1.7906,2.3277,64.89,0.5294,0.3706,25.96,53.13,0.069,-0.1671
000862.SZ,20250331,20250424,1.6947,0.7921,1.0298,59.85,0.5266,0.3686,23.94,53.26,0.033,-0.6625
000862.SZ,20241231,20250325,2.0696,0.961,1.2493,18.72,0.5201,0.3641,7.49,53.57,0.1344,-5.1584
000863.SZ,20250930,20251028,0.1641,0.1128,0.1467,-1.64,1.32,0.924,-0.66,31.25,0.0991,
000863.SZ,20250930,20251028,0.1641,0.1128,0.1467,-1.64,1.32,0.924,-0.66,31.25,0.0991,
000863.SZ,20250630,20250826,0.1317,0.0905,0.1176,-1.2,1.3162,0.9214,-0.48,31.31,0.0627,
000863.SZ,20250331,20250422,0.3464,0.2323,0.302,7.56,1.222,0.8554,3.02,32.93,0.0365,
000868.SZ,20250930,20251025,-1.0129,-0.2112,-0.2746,-2.04,0.1581,0.1107,-0.81,79.15,0.6215,
000868.SZ,20250630,20250826,2.1185,0.4849,0.6303,0.69,0.1781,0.1247,0.28,77.11,0.4191,2.715
000868.SZ,20250331,20250422,0.5076,0.1215,0.1579,0.6,0.1887,0.1321,0.24,76.07,0.1774,
000868.SZ,20241231,20250325,0.9825,0.2458,0.3195,0.99,0.2002,0.1401,0.4,74.98,0.791,
000869.SZ,20250930,20251025,1.7797,1.5522,2.0179,22.64,4.0942,2.8659,9.06,12.78,0.1715,-0.9025
000869.SZ,20250930,20251025,1.7797,1.5522,2.0179,22.64,4.0942,2.8659,9.06,12.78,0.1715,-0.9025
000869.SZ,20250630,20250828,1.7541,1.5413,2.0037,32.52,4.3462,3.0423,13.01,12.13,0.1191,-0.2729
000869.SZ,20250630,20250828,1.7541,1.5413,2.0037,32.52,4.3462,3.0423,13.01,12.13,0.1191,-0.2729
000875.SZ,20250930,20251028,4.574,1.4129,1.8368,33.55,0.2682,0.1877,13.42,69.11,0.1138,-5.5941
000875.SZ,20250630,20250822,4.2385,1.3052,1.6968,41.04,0.267,0.1869,16.42,69.21,0.0767,-2.321
000875.SZ,20250331,20250429,3.6473,1.1307,1.47,53.95,0.2696,0.1887,21.58,69.0,0.0442,-0.5318
000875.SZ,20241231,20250429,7.6989,2.3107,3.0039,30.7,0.2573,0.1801,12.28,69.99,0.1721,-2.9716
000876.SZ,20250930,20251031,2.9561,0.9018,1.1724,3.05,0.2634,0.1844,1.22,69.49,0.6858,-10.6013
000876.SZ,20250630,20250830,2.9239,0.9129,1.1868,4.35,0.2724,0.1907,1.74,68.78,0.4403,-6.1169
000876.SZ,20250331,20250430,1.7307,0.5322,0.6919,5.18,0.2664,0.1865,2.07,69.25,0.207,-1.3733
000876.SZ,20250331,20250430,1.7307,0.5322,0.6919,5.18,0.2664,0.1865,2.07,69.25,0.207,-1.3733
000877.SZ,20250930,20251024,-1.4352,-0.4886,-0.6351,-5.23,0.3097,0.2168,-2.09,65.96,0.1902,-5.1253
000877.SZ,20250630,20250819,-1.1201,-0.3795,-0.4934,-6.72,0.3075,0.2152,-2.69,66.12,0.1242,-3.1088
000877.SZ,20250331,20250424,-1.8199,-0.6084,-0.791,-27.77,0.3013,0.2109,-11.11,66.57,0.0514,0.4455
000877.SZ,20241231,20250327,-0.7172,-0.2476,-0.3219,-1.87,0.3164,0.2215,-0.75,65.47,0.2985,-24.4906
000878.SZ,20250930,20251025,10.2992,3.5548,4.6212,3.43,0.3162,0.2214,1.37,65.48,2.8135,4.271
000878.SZ,20250630,20250826,8.7275,3.1802,4.1343,4.53,0.344,0.2408,1.81,63.56,1.859,4.0917
000878.SZ,20250331,20250425,3.7582,1.4134,1.8375,4.87,0.3617,0.2532,1.95,62.39,0.8135,4.0501
000878.SZ,20241231,20250326,8.8082,3.7297,4.8486,2.69,0.4406,0.3084,1.08,57.66,4.2927,0.8856
000880.SZ,20250930,20251029,9.0746,2.4102,3.1332,10.55,0.217,0.1519,4.22,73.44,0.6312,-1.2265
000880.SZ,20250630,20250816,6.8263,2.0804,2.7046,13.08,0.263,0.1841,5.23,69.52,0.412,-0.1465
000880.SZ,20250331,20250430,1.5317,0.4827,0.6275,7.45,0.2761,0.1933,2.98,68.49,0.1651,-7.127
000880.SZ,20250331,20250430,1.5317,0.4827,0.6275,7.45,0.2761,0.1933,2.98,68.49,0.1651,-7.127
000881.SZ,20250930,20251031,-1.9481,-1.0814,-1.4058,-6.7,0.7486,0.524,-2.68,44.49,0.3801,-1.3816
000881.SZ,20250630,20250829,-1.9262,-0.9826,-1.2773,-9.65,0.6247,0.4373,-3.86,48.99,0.2425,-0.4479
000881.SZ,20250331,20250429,-1.2514,-0.6516,-0.8471,-15.51,0.6519,0.4563,-6.2,47.93,0.1,-0.5087
000881.SZ,20250331,20250429,-1.2514,-0.6516,-0.8471,-15.51,0.6519,0.4563,-6.2,47.93,0.1,-0.5087
000882.SZ,20250930,20251030,-2.0124,-1.077,-1.4001,-37.12,0.6908,0.4836,-14.85,46.48,0.0735,-4.004
000882.SZ,20250630,20250830,-0.3316,-0.1783,-0.2318,-9.46,0.6978,0.4885,-3.79,46.23,0.0489,
000882.SZ,20250331,20250428,0.0445,0.0247,0.0321,2.47,0.7482,0.5238,0.99,44.5,0.0265,
000882.SZ,20241231,20250428,0.2939,0.16,0.208,5.0,0.717,0.5019,2.0,45.56,0.1146,
000883.SZ,20250930,20251031,6.8171,2.9812,3.8756,46.67,0.4663,0.3264,18.67,56.27,0.1392,-1.1883
000883.SZ,20250630,20250829,2.8235,1.1575,1.5047,31.7,0.4168,0.2918,12.68,59.01,0.0854,-1.7827
000883.SZ,20250331,20250425,1.0523,0.4393,0.571,25.03,0.4299,0.3009,10.01,58.26,0.0425,-3.1533
000883.SZ,20241231,20250425,5.4985,2.2747,2.9571,27.7,0.4234,0.2964,11.08,58.63,0.2113,-2.5386
000885.SZ,20250930,20251028,10.3542,3.2718,4.2533,50.38,0.2772,0.194,20.15,68.4,0.1544,-0.7543
000885.SZ,20250630,20250812,6.8026,2.1331,2.773,50.08,0.2741,0.1919,20.03,68.64,0.103,-0.6584
000885.SZ,20250331,20250425,3.1678,1.0058,1.3075,48.41,0.2791,0.1954,19.36,68.25,0.0497,-0.3722
000885.SZ,20241231,20250425,14.2879,4.4467,5.7807,46.48,0.2711,0.1898,18.59,68.88,0.221,0.0562
000886.SZ,20250930,20251029,-0.3509,-0.2726,-0.3544,-5.27,2.0896,1.4627,-2.11,22.31,0.0802,11.8545
000886.SZ,20250630,20250826,-1.1704,-0.9264,-1.2044,-46.39,2.2785,1.5949,-18.56,20.84,0.0442,0.4417
000886.SZ,20250331,20250430,-0.4488,-0.3561,-0.4629,-63.87,2.3049,1.6134,-25.55,20.66,0.0148,2.8143
000886.SZ,20241231,20250429,2.0217,1.6021,2.0828,66.0,2.2911,1.6038,26.4,20.75,0.0635,12.6484
000887.SZ,20250930,20251030,9.6521,5.179,6.7327,22.42,0.6947,0.4863,8.97,46.34,0.5769,0.0433
000887.SZ,20250630,20250830,6.127,3.2743,4.2565,20.66,0.6887,0.4821,8.26,46.56,0.3952,0.244
000887.SZ,20250331,20250429,3.0515,1.6656,2.1653,20.56,0.7211,0.5048,8.22,45.42,0.199,0.1745
000887.SZ,20250331,20250429,3.0515,1.6656,2.1653,20.56,0.7211,0.5048,8.22,45.42,0.199,0.1745
000888.SZ,20250930,20251031,8.7699,6.5055,8.4572,73.72,1.7238,1.2067,29.49,25.82,0.2202,-0.4119
000888.SZ,20250630,20250807,4.6394,3.3144,4.3087,60.75,1.5009,1.0506,24.3,28.56,0.1377,-0.2854
000888.SZ,20250331,20250430,2.2238,1.674,2.1762,60.61,1.8268,1.2788,24.25,24.72,0.0688,-0.2182
000888.SZ,20250331,20250430,2.2238,1.674,2.1762,60.61,1.8268,1.2788,24.25,24.72,0.0688,-0.2182
000889.SZ,20250930,20251031,-34.2554,-2.7396,-3.5615,-6.19,0.0522,0.0365,-2.48,92.0,1.3104,-0.2141
000889.SZ,20250630,20250826,-23.9284,-2.0365,-2.6474,-6.92,0.0558,0.0391,-2.77,91.49,0.839,0.262
000889.SZ,20250331,20250430,-5.7874,-0.6381,-0.8295,-3.79,0.0744,0.052,-1.52,88.97,0.4185,
000889.SZ,20250331,20250430,-5.7874,-0.6381,-0.8295,-3.79,0.0744,0.052,-1.52,88.97,0.4185,
000890.SZ,20250930,20251031,-389.8452,-19.2225,-24.9892,-49.66,0.0311,0.0218,-19.86,95.07,0.2014,-2.652
000890.SZ,20250930,20251031,-389.8452,-19.2225,-24.9892,-49.66,0.0311,0.0218,-19.86,95.07,0.2014,-2.652
000890.SZ,20250630,20250828,-154.9221,-9.0564,-11.7734,-57.54,0.0373,0.0261,-23.02,94.15,0.124,-1.84
000890.SZ,20250630,20250828,-154.9221,-9.0564,-11.7734,-57.54,0.0373,0.0261,-23.02,94.15,0.124,-1.84
000892.SZ,20250930,20251028,-4.0633,-1.958,-2.5454,-25.56,0.558,0.3906,-10.22,51.81,0.2043,3.0194
000892.SZ,20250630,20250826,-0.7295,-0.3739,-0.4861,-8.19,0.631,0.4417,-3.27,48.74,0.1198,
000892.SZ,20250331,20250417,-0.4638,-0.2336,-0.3037,-11.98,0.6091,0.4264,-4.79,49.62,0.0512,
000892.SZ,20250331,20250417,-0.4638,-0.2336,-0.3037,-11.98,0.6091,0.4264,-4.79,49.62,0.0512,
000893.SZ,20250930,20251030,10.8361,7.3026,9.4934,88.02,1.24,0.868,35.21,32.61,0.2059,-0.0195
000893.SZ,20250930,20251030,10.8361,7.3026,9.4934,88.02,1.24,0.868,35.21,32.61,0.2059,-0.0195
000893.SZ,20250630,20250828,6.9369,4.5367,5.8977,84.56,1.1341,0.7939,33.82,34.6,0.135,0.0381
000893.SZ,20250331,20250424,3.1801,2.0614,2.6798,78.69,1.1056,0.7739,31.47,35.18,0.0659,-0.1176
000895.SZ,20250930,20251029,19.1498,9.6368,12.5278,22.47,0.6078,0.4255,8.99,49.68,1.146,-0.5145
000895.SZ,20250630,20250813,11.0729,6.1194,7.9552,20.69,0.7412,0.5189,8.27,44.74,0.7562,-0.2544
000895.SZ,20250331,20250430,5.2438,2.7411,3.5635,20.17,0.6572,0.46,8.07,47.73,0.3561,0.2648
000895.SZ,20250331,20250430,5.2438,2.7411,3.5635,20.17,0.6572,0.46,8.07,47.73,0.3561,0.2648
000897.SZ,20250930,20251029,0.5795,0.4097,0.5326,11.8,1.4474,1.0132,4.72,29.31,0.0654,37.2566
000897.SZ,20250630,20250830,0.069,0.047,0.0611,-1.53,1.2788,0.8952,-0.61,31.93,0.041,
000897.SZ,20250331,20250429,0.4209,0.3004,0.3905,22.6,1.4953,1.0467,9.04,28.64,0.0296,
000897.SZ,20250331,20250429,0.4209,0.3004,0.3905,22.6,1.4953,1.0467,9.04,28.64,0.0296,
000898.SZ,20250930,20251031,-4.3676,-2.0962,-2.7251,-6.79,0.5537,0.3876,-2.72,52.0,0.738,-1.9633
000898.SZ,20250630,20250827,-2.4266,-1.1747,-1.5271,-5.73,0.563,0.3941,-2.29,51.59,0.4884,-1.3541
000898.SZ,20250331,20250430,-1.1683,-0.5598,-0.7278,-5.39,0.5521,0.3864,-2.16,52.08,0.2494,-1.6898
000898.SZ,20241231,20250331,-13.9125,-6.7324,-8.7522,-16.87,0.5626,0.3938,-6.75,51.61,1.0638,-0.8895
000899.SZ,20250930,20251025,14.4371,5.1104,6.6436,42.18,0.3288,0.2301,16.87,64.6,0.2729,-1.3992
000899.SZ,20250630,20250822,7.5347,2.6183,3.4038,35.39,0.3195,0.2237,14.16,65.25,0.1638,-1.6756
000899.SZ,20250331,20250429,3.2965,1.1077,1.44,31.85,0.3036,0.2125,12.74,66.4,0.0825,-2.1426
000899.SZ,20250331,20250429,3.2965,1.1077,1.44,31.85,0.3036,0.2125,12.74,66.4,0.0825,-2.1426
000900.SZ,20250930,20251030,3.4527,0.8286,1.0772,25.44,0.1895,0.1326,10.18,76.0,0.0948,-6.0406
000900.SZ,20250630,20250830,2.3918,0.5855,0.7612,24.92,0.1945,0.1362,9.97,75.52,0.0691,-4.7538
000900.SZ,20250331,20250429,1.4033,0.3467,0.4507,31.08,0.1969,0.1378,12.43,75.3,0.0323,-3.5538
000900.SZ,20250331,20250429,1.4033,0.3467,0.4507,31.08,0.1969,0.1378,12.43,75.3,0.0323,-3.5538
000901.SZ,20250930,20251031,2.2374,1.4132,1.8371,6.14,1.0287,0.7201,2.46,36.84,0.5238,-0.3818
000901.SZ,20250930,20251031,2.2374,1.4132,1.8371,6.14,1.0287,0.7201,2.46,36.84,0.5238,-0.3818
000901.SZ,20250630,20250827,2.0968,1.3086,1.7012,7.88,0.9961,0.6973,3.15,37.59,0.3759,-0.3883
000901.SZ,20250331,20250430,-0.0871,-0.0445,-0.0579,-0.34,0.6272,0.439,-0.14,48.89,0.1931,
000902.SZ,20250930,20251027,12.3915,7.5757,9.8484,25.91,0.9439,0.6607,10.36,38.86,0.7096,0.1096
000902.SZ,20250630,20250808,8.7518,5.5523,7.2179,25.74,1.0412,0.7288,10.3,36.56,0.5138,-0.0554
000902.SZ,20250630,20250808,8.7518,5.5523,7.2179,25.74,1.0412,0.7288,10.3,36.56,0.5138,-0.0554
000902.SZ,20250331,20250425,4.7477,2.8763,3.7392,27.93,0.9222,0.6455,11.17,39.42,0.2502,-1.0261
000903.SZ,20250930,20251030,-21.0132,-2.7303,-3.5494,-20.39,0.0896,0.0627,-8.16,87.01,0.358,0.3586
000903.SZ,20250630,20250827,-9.1197,-1.2676,-1.6479,-12.81,0.0969,0.0678,-5.12,86.1,0.2546,1.4243
000903.SZ,20250331,20250430,-1.5137,-0.2146,-0.279,-4.21,0.0991,0.0694,-1.68,85.82,0.1318,12.5769
000903.SZ,20250331,20250430,-1.5137,-0.2146,-0.279,-4.21,0.0991,0.0694,-1.68,85.82,0.1318,12.5769
000905.SZ,20250930,20251025,3.9032,1.8915,2.4589,3.45,0.5641,0.3949,1.38,51.54,1.252,2.611
000905.SZ,20250630,20250826,2.8167,1.3702,1.7813,3.89,0.5684,0.3979,1.56,51.35,0.7974,3.2545
000905.SZ,20250331,20250430,1.2642,0.6139,0.798,4.16,0.5663,0.3964,1.66,51.44,0.3283,6.2115
000905.SZ,20250331,20250430,1.2642,0.6139,0.798,4.16,0.5663,0.3964,1.66,51.44,0.3283,6.2115
000906.SZ,20250930,20251025,3.3124,0.5924,0.7701,0.66,0.1307,0.0915,0.26,82.12,3.8631,34.8443
000906.SZ,20250930,20251025,3.3124,0.5924,0.7701,0.66,0.1307,0.0915,0.26,82.12,3.8631,34.8443
000906.SZ,20250630,20250823,3.6011,0.6528,0.8486,0.8,0.1328,0.093,0.32,81.87,2.4626,21.2342
000906.SZ,20250630,20250823,3.6011,0.6528,0.8486,0.8,0.1328,0.093,0.32,81.87,2.4626,21.2342
000908.SZ,20250930,20251029,-74.8397,3.2183,4.1837,-39.8,-0.0247,-0.0173,-15.92,104.3,0.2991,-1.6785
000908.SZ,20250930,20251029,-74.8397,3.2183,4.1837,-39.8,-0.0247,-0.0173,-15.92,104.3,0.2991,-2.432
000908.SZ,20250630,20250825,-49.7027,2.5984,3.3779,-43.87,-0.0298,-0.0209,-17.55,105.23,0.1989,-0.9486
000908.SZ,20250331,20250429,-15.6882,0.4468,0.5808,-27.92,-0.0166,-0.0116,-11.17,102.85,0.1075,-1.963
000909.SZ,20250930,20251025,-6.5271,-2.9001,-3.7702,-66.26,0.4798,0.3358,-26.5,55.57,0.1005,-1.6801
000909.SZ,20250630,20250823,-4.5753,-2.1012,-2.7315,-78.63,0.5095,0.3567,-31.45,54.08,0.0601,-1.4727
000909.SZ,20250331,20250429,-0.9845,-0.4611,-0.5994,-33.39,0.5285,0.37,-13.35,53.17,0.0282,-1.3208
000909.SZ,20241231,20250419,-5.9566,-2.7526,-3.5784,-48.04,0.5155,0.3608,-19.22,53.79,0.1155,-6.4537
000910.SZ,20250930,20251030,1.0864,0.7655,0.9951,3.97,1.431,1.0017,1.59,29.54,0.3557,1.2823
000910.SZ,20250930,20251030,1.0864,0.7655,0.9951,3.97,1.431,1.0017,1.59,29.54,0.3557,1.2823
000910.SZ,20250630,20250828,0.5309,0.3814,0.4958,2.3,1.5303,1.0712,0.92,28.17,0.2215,1.8129
000910.SZ,20250331,20250426,-1.0346,-0.7801,-1.0141,-25.54,1.8391,1.2874,-10.22,24.6,0.0854,-0.4215
000911.SZ,20250930,20251030,-3.5951,-0.2305,-0.2997,-1.1,0.0411,0.0288,-0.44,93.59,0.509,4.1364
000911.SZ,20250630,20250828,7.8933,0.5074,0.6597,1.23,0.0412,0.0289,0.49,93.57,0.3782,21.0078
000911.SZ,20250331,20250426,5.2428,0.2661,0.346,1.52,0.0321,0.0225,0.61,94.92,0.1886,62.2754
000911.SZ,20241231,20250426,24.7088,1.3591,1.7669,1.56,0.0349,0.0244,0.62,94.5,0.768,-15.6018
000912.SZ,20250930,20251027,0.029,0.0194,0.0252,0.1,1.2034,0.8424,0.04,33.27,0.3479,
000912.SZ,20250630,20250827,0.7205,0.5002,0.6503,4.81,1.3623,0.9536,1.92,30.58,0.2442,0.8967
000912.SZ,20250331,20250430,0.576,0.3857,0.5015,6.11,1.2165,0.8515,2.45,33.03,0.1517,-1.265
000912.SZ,20250331,20250430,0.576,0.3857,0.5015,6.11,1.2165,0.8515,2.45,33.03,0.1517,-1.265
000913.SZ,20250930,20251027,6.7427,3.0219,3.9285,18.06,0.4873,0.3411,7.22,55.18,0.4254,0.3948
000913.SZ,20250630,20250827,5.5796,2.4663,3.2062,22.15,0.4753,0.3327,8.86,55.8,0.2885,0.2829
000913.SZ,20250331,20250422,1.7925,0.8403,1.0924,16.21,0.5295,0.3707,6.49,53.12,0.1288,2.7066
000913.SZ,20241231,20250422,14.6685,6.8439,8.8971,27.85,0.5248,0.3674,11.14,53.34,0.6433,-0.6621
000915.SZ,20250930,20251025,14.1623,12.464,16.2032,119.72,4.4034,3.0824,47.89,11.99,0.3301,-1.3403
000915.SZ,20250930,20251025,14.1623,12.464,16.2032,119.72,4.4034,3.0824,47.89,11.99,0.3301,-1.3403
000915.SZ,20250630,20250808,11.8574,10.5214,13.6778,136.52,4.7252,3.3076,54.61,11.27,0.2457,-0.9992
000915.SZ,20250331,20250419,6.0725,5.0092,6.5119,140.29,2.8266,1.9786,56.12,17.51,0.1222,0.7037
000917.SZ,20250930,20251025,1.2748,0.8819,1.1465,17.25,1.3469,0.9428,6.9,30.82,0.192,1.7602
